source_index|h_power|x_power|y_power|expr
245|1|0|20|10*auxP4_0_10*auxQ3_1_11+11*auxP4_0_11*auxQ3_1_10+12*auxP4_0_12*auxQ3_1_9+13*auxP4_0_13*auxQ3_1_8+14*auxP4_0_14*auxQ3_1_7+15*auxP4_0_15*auxQ3_1_6+16*auxP4_0_16*auxQ3_1_5+17*auxP4_0_17*auxQ3_1_4+18*auxP4_0_18*auxQ3_1_3+19*auxP4_0_19*auxQ3_1_2+20*auxP4_0_20*auxQ3_1_1+21*auxP4_0_21*auxQ3_1_0+8*auxP4_0_8*auxQ3_1_13+9*auxP4_0_9*auxQ3_1_12-11*auxP4_1_10*auxQ3_0_11-10*auxP4_1_11*auxQ3_0_10-9*auxP4_1_12*auxQ3_0_9-8*auxP4_1_13*auxQ3_0_8-7*auxP4_1_14*auxQ3_0_7-6*auxP4_1_15*auxQ3_0_6-5*auxP4_1_16*auxQ3_0_5-4*auxP4_1_17*auxQ3_0_4-3*auxP4_1_18*auxQ3_0_3-2*auxP4_1_19*auxQ3_0_2-18*auxP4_1_3-17*auxP4_1_4*auxQ3_0_17-16*auxP4_1_5*auxQ3_0_16-15*auxP4_1_6*auxQ3_0_15-14*auxP4_1_7*auxQ3_0_14-13*auxP4_1_8*auxQ3_0_13-12*auxP4_1_9*auxQ3_0_12
246|1|0|21|10*auxP4_0_10*auxQ3_1_12+11*auxP4_0_11*auxQ3_1_11+12*auxP4_0_12*auxQ3_1_10+13*auxP4_0_13*auxQ3_1_9+14*auxP4_0_14*auxQ3_1_8+15*auxP4_0_15*auxQ3_1_7+16*auxP4_0_16*auxQ3_1_6+17*auxP4_0_17*auxQ3_1_5+18*auxP4_0_18*auxQ3_1_4+19*auxP4_0_19*auxQ3_1_3+20*auxP4_0_20*auxQ3_1_2+21*auxP4_0_21*auxQ3_1_1+22*auxP4_0_22*auxQ3_1_0+9*auxP4_0_9*auxQ3_1_13-12*auxP4_1_10*auxQ3_0_12-11*auxP4_1_11*auxQ3_0_11-10*auxP4_1_12*auxQ3_0_10-9*auxP4_1_13*auxQ3_0_9-8*auxP4_1_14*auxQ3_0_8-7*auxP4_1_15*auxQ3_0_7-6*auxP4_1_16*auxQ3_0_6-5*auxP4_1_17*auxQ3_0_5-4*auxP4_1_18*auxQ3_0_4-3*auxP4_1_19*auxQ3_0_3-18*auxP4_1_4-17*auxP4_1_5*auxQ3_0_17-16*auxP4_1_6*auxQ3_0_16-15*auxP4_1_7*auxQ3_0_15-14*auxP4_1_8*auxQ3_0_14-13*auxP4_1_9*auxQ3_0_13
247|1|0|22|10*auxP4_0_10*auxQ3_1_13+11*auxP4_0_11*auxQ3_1_12+12*auxP4_0_12*auxQ3_1_11+13*auxP4_0_13*auxQ3_1_10+14*auxP4_0_14*auxQ3_1_9+15*auxP4_0_15*auxQ3_1_8+16*auxP4_0_16*auxQ3_1_7+17*auxP4_0_17*auxQ3_1_6+18*auxP4_0_18*auxQ3_1_5+19*auxP4_0_19*auxQ3_1_4+20*auxP4_0_20*auxQ3_1_3+21*auxP4_0_21*auxQ3_1_2+22*auxP4_0_22*auxQ3_1_1+23*auxP4_0_23*auxQ3_1_0-13*auxP4_1_10*auxQ3_0_13-12*auxP4_1_11*auxQ3_0_12-11*auxP4_1_12*auxQ3_0_11-10*auxP4_1_13*auxQ3_0_10-9*auxP4_1_14*auxQ3_0_9-8*auxP4_1_15*auxQ3_0_8-7*auxP4_1_16*auxQ3_0_7-6*auxP4_1_17*auxQ3_0_6-5*auxP4_1_18*auxQ3_0_5-4*auxP4_1_19*auxQ3_0_4-18*auxP4_1_5-17*auxP4_1_6*auxQ3_0_17-16*auxP4_1_7*auxQ3_0_16-15*auxP4_1_8*auxQ3_0_15-14*auxP4_1_9*auxQ3_0_14
248|1|0|23|11*auxP4_0_11*auxQ3_1_13+12*auxP4_0_12*auxQ3_1_12+13*auxP4_0_13*auxQ3_1_11+14*auxP4_0_14*auxQ3_1_10+15*auxP4_0_15*auxQ3_1_9+16*auxP4_0_16*auxQ3_1_8+17*auxP4_0_17*auxQ3_1_7+18*auxP4_0_18*auxQ3_1_6+19*auxP4_0_19*auxQ3_1_5+20*auxP4_0_20*auxQ3_1_4+21*auxP4_0_21*auxQ3_1_3+22*auxP4_0_22*auxQ3_1_2+23*auxP4_0_23*auxQ3_1_1-14*auxP4_1_10*auxQ3_0_14-13*auxP4_1_11*auxQ3_0_13-12*auxP4_1_12*auxQ3_0_12-11*auxP4_1_13*auxQ3_0_11-10*auxP4_1_14*auxQ3_0_10-9*auxP4_1_15*auxQ3_0_9-8*auxP4_1_16*auxQ3_0_8-7*auxP4_1_17*auxQ3_0_7-6*auxP4_1_18*auxQ3_0_6-5*auxP4_1_19*auxQ3_0_5-18*auxP4_1_6-17*auxP4_1_7*auxQ3_0_17-16*auxP4_1_8*auxQ3_0_16-15*auxP4_1_9*auxQ3_0_15+24*auxQ3_1_0
249|1|0|24|12*auxP4_0_12*auxQ3_1_13+13*auxP4_0_13*auxQ3_1_12+14*auxP4_0_14*auxQ3_1_11+15*auxP4_0_15*auxQ3_1_10+16*auxP4_0_16*auxQ3_1_9+17*auxP4_0_17*auxQ3_1_8+18*auxP4_0_18*auxQ3_1_7+19*auxP4_0_19*auxQ3_1_6+20*auxP4_0_20*auxQ3_1_5+21*auxP4_0_21*auxQ3_1_4+22*auxP4_0_22*auxQ3_1_3+23*auxP4_0_23*auxQ3_1_2-15*auxP4_1_10*auxQ3_0_15-14*auxP4_1_11*auxQ3_0_14-13*auxP4_1_12*auxQ3_0_13-12*auxP4_1_13*auxQ3_0_12-11*auxP4_1_14*auxQ3_0_11-10*auxP4_1_15*auxQ3_0_10-9*auxP4_1_16*auxQ3_0_9-8*auxP4_1_17*auxQ3_0_8-7*auxP4_1_18*auxQ3_0_7-6*auxP4_1_19*auxQ3_0_6-18*auxP4_1_7-17*auxP4_1_8*auxQ3_0_17-16*auxP4_1_9*auxQ3_0_16+24*auxQ3_1_1
250|1|0|25|13*auxP4_0_13*auxQ3_1_13+14*auxP4_0_14*auxQ3_1_12+15*auxP4_0_15*auxQ3_1_11+16*auxP4_0_16*auxQ3_1_10+17*auxP4_0_17*auxQ3_1_9+18*auxP4_0_18*auxQ3_1_8+19*auxP4_0_19*auxQ3_1_7+20*auxP4_0_20*auxQ3_1_6+21*auxP4_0_21*auxQ3_1_5+22*auxP4_0_22*auxQ3_1_4+23*auxP4_0_23*auxQ3_1_3-16*auxP4_1_10*auxQ3_0_16-15*auxP4_1_11*auxQ3_0_15-14*auxP4_1_12*auxQ3_0_14-13*auxP4_1_13*auxQ3_0_13-12*auxP4_1_14*auxQ3_0_12-11*auxP4_1_15*auxQ3_0_11-10*auxP4_1_16*auxQ3_0_10-9*auxP4_1_17*auxQ3_0_9-8*auxP4_1_18*auxQ3_0_8-7*auxP4_1_19*auxQ3_0_7-18*auxP4_1_8-17*auxP4_1_9*auxQ3_0_17+24*auxQ3_1_2
251|1|0|26|14*auxP4_0_14*auxQ3_1_13+15*auxP4_0_15*auxQ3_1_12+16*auxP4_0_16*auxQ3_1_11+17*auxP4_0_17*auxQ3_1_10+18*auxP4_0_18*auxQ3_1_9+19*auxP4_0_19*auxQ3_1_8+20*auxP4_0_20*auxQ3_1_7+21*auxP4_0_21*auxQ3_1_6+22*auxP4_0_22*auxQ3_1_5+23*auxP4_0_23*auxQ3_1_4-17*auxP4_1_10*auxQ3_0_17-16*auxP4_1_11*auxQ3_0_16-15*auxP4_1_12*auxQ3_0_15-14*auxP4_1_13*auxQ3_0_14-13*auxP4_1_14*auxQ3_0_13-12*auxP4_1_15*auxQ3_0_12-11*auxP4_1_16*auxQ3_0_11-10*auxP4_1_17*auxQ3_0_10-9*auxP4_1_18*auxQ3_0_9-8*auxP4_1_19*auxQ3_0_8-18*auxP4_1_9+24*auxQ3_1_3
252|1|0|27|15*auxP4_0_15*auxQ3_1_13+16*auxP4_0_16*auxQ3_1_12+17*auxP4_0_17*auxQ3_1_11+18*auxP4_0_18*auxQ3_1_10+19*auxP4_0_19*auxQ3_1_9+20*auxP4_0_20*auxQ3_1_8+21*auxP4_0_21*auxQ3_1_7+22*auxP4_0_22*auxQ3_1_6+23*auxP4_0_23*auxQ3_1_5-18*auxP4_1_10-17*auxP4_1_11*auxQ3_0_17-16*auxP4_1_12*auxQ3_0_16-15*auxP4_1_13*auxQ3_0_15-14*auxP4_1_14*auxQ3_0_14-13*auxP4_1_15*auxQ3_0_13-12*auxP4_1_16*auxQ3_0_12-11*auxP4_1_17*auxQ3_0_11-10*auxP4_1_18*auxQ3_0_10-9*auxP4_1_19*auxQ3_0_9+24*auxQ3_1_4
253|1|0|28|16*auxP4_0_16*auxQ3_1_13+17*auxP4_0_17*auxQ3_1_12+18*auxP4_0_18*auxQ3_1_11+19*auxP4_0_19*auxQ3_1_10+20*auxP4_0_20*auxQ3_1_9+21*auxP4_0_21*auxQ3_1_8+22*auxP4_0_22*auxQ3_1_7+23*auxP4_0_23*auxQ3_1_6-18*auxP4_1_11-17*auxP4_1_12*auxQ3_0_17-16*auxP4_1_13*auxQ3_0_16-15*auxP4_1_14*auxQ3_0_15-14*auxP4_1_15*auxQ3_0_14-13*auxP4_1_16*auxQ3_0_13-12*auxP4_1_17*auxQ3_0_12-11*auxP4_1_18*auxQ3_0_11-10*auxP4_1_19*auxQ3_0_10+24*auxQ3_1_5
254|1|0|29|17*auxP4_0_17*auxQ3_1_13+18*auxP4_0_18*auxQ3_1_12+19*auxP4_0_19*auxQ3_1_11+20*auxP4_0_20*auxQ3_1_10+21*auxP4_0_21*auxQ3_1_9+22*auxP4_0_22*auxQ3_1_8+23*auxP4_0_23*auxQ3_1_7-18*auxP4_1_12-17*auxP4_1_13*auxQ3_0_17-16*auxP4_1_14*auxQ3_0_16-15*auxP4_1_15*auxQ3_0_15-14*auxP4_1_16*auxQ3_0_14-13*auxP4_1_17*auxQ3_0_13-12*auxP4_1_18*auxQ3_0_12-11*auxP4_1_19*auxQ3_0_11+24*auxQ3_1_6
255|1|0|30|18*auxP4_0_18*auxQ3_1_13+19*auxP4_0_19*auxQ3_1_12+20*auxP4_0_20*auxQ3_1_11+21*auxP4_0_21*auxQ3_1_10+22*auxP4_0_22*auxQ3_1_9+23*auxP4_0_23*auxQ3_1_8-18*auxP4_1_13-17*auxP4_1_14*auxQ3_0_17-16*auxP4_1_15*auxQ3_0_16-15*auxP4_1_16*auxQ3_0_15-14*auxP4_1_17*auxQ3_0_14-13*auxP4_1_18*auxQ3_0_13-12*auxP4_1_19*auxQ3_0_12+24*auxQ3_1_7
256|1|0|31|19*auxP4_0_19*auxQ3_1_13+20*auxP4_0_20*auxQ3_1_12+21*auxP4_0_21*auxQ3_1_11+22*auxP4_0_22*auxQ3_1_10+23*auxP4_0_23*auxQ3_1_9-18*auxP4_1_14-17*auxP4_1_15*auxQ3_0_17-16*auxP4_1_16*auxQ3_0_16-15*auxP4_1_17*auxQ3_0_15-14*auxP4_1_18*auxQ3_0_14-13*auxP4_1_19*auxQ3_0_13+24*auxQ3_1_8
257|1|0|32|20*auxP4_0_20*auxQ3_1_13+21*auxP4_0_21*auxQ3_1_12+22*auxP4_0_22*auxQ3_1_11+23*auxP4_0_23*auxQ3_1_10-18*auxP4_1_15-17*auxP4_1_16*auxQ3_0_17-16*auxP4_1_17*auxQ3_0_16-15*auxP4_1_18*auxQ3_0_15-14*auxP4_1_19*auxQ3_0_14+24*auxQ3_1_9
258|1|0|33|21*auxP4_0_21*auxQ3_1_13+22*auxP4_0_22*auxQ3_1_12+23*auxP4_0_23*auxQ3_1_11-18*auxP4_1_16-17*auxP4_1_17*auxQ3_0_17-16*auxP4_1_18*auxQ3_0_16-15*auxP4_1_19*auxQ3_0_15+24*auxQ3_1_10
259|1|0|34|22*auxP4_0_22*auxQ3_1_13+23*auxP4_0_23*auxQ3_1_12-18*auxP4_1_17-17*auxP4_1_18*auxQ3_0_17-16*auxP4_1_19*auxQ3_0_16+24*auxQ3_1_11
260|1|0|35|23*auxP4_0_23*auxQ3_1_13-18*auxP4_1_18-17*auxP4_1_19*auxQ3_0_17+24*auxQ3_1_12
261|1|0|36|-18*auxP4_1_19+24*auxQ3_1_13
262|1|1|0|2*auxP4_0_1*auxQ3_2_0-auxP4_1_0*auxQ3_1_1+auxP4_1_1*auxQ3_1_0-2*auxP4_2_0*auxQ3_0_1-c
263|1|1|1|2*auxP4_0_1*auxQ3_2_1+4*auxP4_0_2*auxQ3_2_0-2*auxP4_1_0*auxQ3_1_2+2*auxP4_1_2*auxQ3_1_0-4*auxP4_2_0*auxQ3_0_2-2*auxP4_2_1*auxQ3_0_1
264|1|1|2|2*auxP4_0_1*auxQ3_2_2+4*auxP4_0_2*auxQ3_2_1+6*auxP4_0_3*auxQ3_2_0-3*auxP4_1_0*auxQ3_1_3-auxP4_1_1*auxQ3_1_2+auxP4_1_2*auxQ3_1_1+3*auxP4_1_3*auxQ3_1_0-6*auxP4_2_0*auxQ3_0_3-4*auxP4_2_1*auxQ3_0_2-2*auxP4_2_2*auxQ3_0_1
265|1|1|3|2*auxP4_0_1*auxQ3_2_3+4*auxP4_0_2*auxQ3_2_2+6*auxP4_0_3*auxQ3_2_1+8*auxP4_0_4*auxQ3_2_0-4*auxP4_1_0*auxQ3_1_4-2*auxP4_1_1*auxQ3_1_3+2*auxP4_1_3*auxQ3_1_1+4*auxP4_1_4*auxQ3_1_0-8*auxP4_2_0*auxQ3_0_4-6*auxP4_2_1*auxQ3_0_3-4*auxP4_2_2*auxQ3_0_2-2*auxP4_2_3*auxQ3_0_1
266|1|1|4|2*auxP4_0_1*auxQ3_2_4+4*auxP4_0_2*auxQ3_2_3+6*auxP4_0_3*auxQ3_2_2+8*auxP4_0_4*auxQ3_2_1+10*auxP4_0_5*auxQ3_2_0-5*auxP4_1_0*auxQ3_1_5-3*auxP4_1_1*auxQ3_1_4-auxP4_1_2*auxQ3_1_3+auxP4_1_3*auxQ3_1_2+3*auxP4_1_4*auxQ3_1_1+5*auxP4_1_5*auxQ3_1_0-10*auxP4_2_0*auxQ3_0_5-8*auxP4_2_1*auxQ3_0_4-6*auxP4_2_2*auxQ3_0_3-4*auxP4_2_3*auxQ3_0_2-2*auxP4_2_4*auxQ3_0_1
267|1|1|5|2*auxP4_0_1*auxQ3_2_5+4*auxP4_0_2*auxQ3_2_4+6*auxP4_0_3*auxQ3_2_3+8*auxP4_0_4*auxQ3_2_2+10*auxP4_0_5*auxQ3_2_1+12*auxP4_0_6*auxQ3_2_0-6*auxP4_1_0*auxQ3_1_6-4*auxP4_1_1*auxQ3_1_5-2*auxP4_1_2*auxQ3_1_4+2*auxP4_1_4*auxQ3_1_2+4*auxP4_1_5*auxQ3_1_1+6*auxP4_1_6*auxQ3_1_0-12*auxP4_2_0*auxQ3_0_6-10*auxP4_2_1*auxQ3_0_5-8*auxP4_2_2*auxQ3_0_4-6*auxP4_2_3*auxQ3_0_3-4*auxP4_2_4*auxQ3_0_2-2*auxP4_2_5*auxQ3_0_1
268|1|1|6|2*auxP4_0_1*auxQ3_2_6+4*auxP4_0_2*auxQ3_2_5+6*auxP4_0_3*auxQ3_2_4+8*auxP4_0_4*auxQ3_2_3+10*auxP4_0_5*auxQ3_2_2+12*auxP4_0_6*auxQ3_2_1+14*auxP4_0_7*auxQ3_2_0-7*auxP4_1_0*auxQ3_1_7-5*auxP4_1_1*auxQ3_1_6-3*auxP4_1_2*auxQ3_1_5-auxP4_1_3*auxQ3_1_4+auxP4_1_4*auxQ3_1_3+3*auxP4_1_5*auxQ3_1_2+5*auxP4_1_6*auxQ3_1_1+7*auxP4_1_7*auxQ3_1_0-14*auxP4_2_0*auxQ3_0_7-12*auxP4_2_1*auxQ3_0_6-10*auxP4_2_2*auxQ3_0_5-8*auxP4_2_3*auxQ3_0_4-6*auxP4_2_4*auxQ3_0_3-4*auxP4_2_5*auxQ3_0_2-2*auxP4_2_6*auxQ3_0_1
269|1|1|7|2*auxP4_0_1*auxQ3_2_7+4*auxP4_0_2*auxQ3_2_6+6*auxP4_0_3*auxQ3_2_5+8*auxP4_0_4*auxQ3_2_4+10*auxP4_0_5*auxQ3_2_3+12*auxP4_0_6*auxQ3_2_2+14*auxP4_0_7*auxQ3_2_1+16*auxP4_0_8*auxQ3_2_0-8*auxP4_1_0*auxQ3_1_8-6*auxP4_1_1*auxQ3_1_7-4*auxP4_1_2*auxQ3_1_6-2*auxP4_1_3*auxQ3_1_5+2*auxP4_1_5*auxQ3_1_3+4*auxP4_1_6*auxQ3_1_2+6*auxP4_1_7*auxQ3_1_1+8*auxP4_1_8*auxQ3_1_0-16*auxP4_2_0*auxQ3_0_8-14*auxP4_2_1*auxQ3_0_7-12*auxP4_2_2*auxQ3_0_6-10*auxP4_2_3*auxQ3_0_5-8*auxP4_2_4*auxQ3_0_4-6*auxP4_2_5*auxQ3_0_3-4*auxP4_2_6*auxQ3_0_2-2*auxP4_2_7*auxQ3_0_1
270|1|1|8|2*auxP4_0_1*auxQ3_2_8+4*auxP4_0_2*auxQ3_2_7+6*auxP4_0_3*auxQ3_2_6+8*auxP4_0_4*auxQ3_2_5+10*auxP4_0_5*auxQ3_2_4+12*auxP4_0_6*auxQ3_2_3+14*auxP4_0_7*auxQ3_2_2+16*auxP4_0_8*auxQ3_2_1+18*auxP4_0_9*auxQ3_2_0-9*auxP4_1_0*auxQ3_1_9-7*auxP4_1_1*auxQ3_1_8-5*auxP4_1_2*auxQ3_1_7-3*auxP4_1_3*auxQ3_1_6-auxP4_1_4*auxQ3_1_5+auxP4_1_5*auxQ3_1_4+3*auxP4_1_6*auxQ3_1_3+5*auxP4_1_7*auxQ3_1_2+7*auxP4_1_8*auxQ3_1_1+9*auxP4_1_9*auxQ3_1_0-18*auxP4_2_0*auxQ3_0_9-16*auxP4_2_1*auxQ3_0_8-14*auxP4_2_2*auxQ3_0_7-12*auxP4_2_3*auxQ3_0_6-10*auxP4_2_4*auxQ3_0_5-8*auxP4_2_5*auxQ3_0_4-6*auxP4_2_6*auxQ3_0_3-4*auxP4_2_7*auxQ3_0_2-2*auxP4_2_8*auxQ3_0_1
271|1|1|9|2*B2_2_3*auxP4_0_1+20*auxP4_0_10*auxQ3_2_0+4*auxP4_0_2*auxQ3_2_8+6*auxP4_0_3*auxQ3_2_7+8*auxP4_0_4*auxQ3_2_6+10*auxP4_0_5*auxQ3_2_5+12*auxP4_0_6*auxQ3_2_4+14*auxP4_0_7*auxQ3_2_3+16*auxP4_0_8*auxQ3_2_2+18*auxP4_0_9*auxQ3_2_1-10*auxP4_1_0*auxQ3_1_10-8*auxP4_1_1*auxQ3_1_9+10*auxP4_1_10*auxQ3_1_0-6*auxP4_1_2*auxQ3_1_8-4*auxP4_1_3*auxQ3_1_7-2*auxP4_1_4*auxQ3_1_6+2*auxP4_1_6*auxQ3_1_4+4*auxP4_1_7*auxQ3_1_3+6*auxP4_1_8*auxQ3_1_2+8*auxP4_1_9*auxQ3_1_1-20*auxP4_2_0*auxQ3_0_10-18*auxP4_2_1*auxQ3_0_9-16*auxP4_2_2*auxQ3_0_8-14*auxP4_2_3*auxQ3_0_7-12*auxP4_2_4*auxQ3_0_6-10*auxP4_2_5*auxQ3_0_5-8*auxP4_2_6*auxQ3_0_4-6*auxP4_2_7*auxQ3_0_3-4*auxP4_2_8*auxQ3_0_2-2*auxP4_2_9*auxQ3_0_1
272|1|1|10|4*B2_2_3*auxP4_0_2+20*auxP4_0_10*auxQ3_2_1+22*auxP4_0_11*auxQ3_2_0+6*auxP4_0_3*auxQ3_2_8+8*auxP4_0_4*auxQ3_2_7+10*auxP4_0_5*auxQ3_2_6+12*auxP4_0_6*auxQ3_2_5+14*auxP4_0_7*auxQ3_2_4+16*auxP4_0_8*auxQ3_2_3+18*auxP4_0_9*auxQ3_2_2-11*auxP4_1_0*auxQ3_1_11-9*auxP4_1_1*auxQ3_1_10+9*auxP4_1_10*auxQ3_1_1+11*auxP4_1_11*auxQ3_1_0-7*auxP4_1_2*auxQ3_1_9-5*auxP4_1_3*auxQ3_1_8-3*auxP4_1_4*auxQ3_1_7-auxP4_1_5*auxQ3_1_6+auxP4_1_6*auxQ3_1_5+3*auxP4_1_7*auxQ3_1_4+5*auxP4_1_8*auxQ3_1_3+7*auxP4_1_9*auxQ3_1_2-22*auxP4_2_0*auxQ3_0_11-20*auxP4_2_1*auxQ3_0_10-2*auxP4_2_10*auxQ3_0_1-18*auxP4_2_2*auxQ3_0_9-16*auxP4_2_3*auxQ3_0_8-14*auxP4_2_4*auxQ3_0_7-12*auxP4_2_5*auxQ3_0_6-10*auxP4_2_6*auxQ3_0_5-8*auxP4_2_7*auxQ3_0_4-6*auxP4_2_8*auxQ3_0_3-4*auxP4_2_9*auxQ3_0_2
273|1|1|11|6*B2_2_3*auxP4_0_3+20*auxP4_0_10*auxQ3_2_2+22*auxP4_0_11*auxQ3_2_1+24*auxP4_0_12*auxQ3_2_0+8*auxP4_0_4*auxQ3_2_8+10*auxP4_0_5*auxQ3_2_7+12*auxP4_0_6*auxQ3_2_6+14*auxP4_0_7*auxQ3_2_5+16*auxP4_0_8*auxQ3_2_4+18*auxP4_0_9*auxQ3_2_3-12*auxP4_1_0*auxQ3_1_12-10*auxP4_1_1*auxQ3_1_11+8*auxP4_1_10*auxQ3_1_2+10*auxP4_1_11*auxQ3_1_1+12*auxP4_1_12*auxQ3_1_0-8*auxP4_1_2*auxQ3_1_10-6*auxP4_1_3*auxQ3_1_9-4*auxP4_1_4*auxQ3_1_8-2*auxP4_1_5*auxQ3_1_7+2*auxP4_1_7*auxQ3_1_5+4*auxP4_1_8*auxQ3_1_4+6*auxP4_1_9*auxQ3_1_3-24*auxP4_2_0*auxQ3_0_12-22*auxP4_2_1*auxQ3_0_11-4*auxP4_2_10*auxQ3_0_2-2*auxP4_2_11*auxQ3_0_1-20*auxP4_2_2*auxQ3_0_10-18*auxP4_2_3*auxQ3_0_9-16*auxP4_2_4*auxQ3_0_8-14*auxP4_2_5*auxQ3_0_7-12*auxP4_2_6*auxQ3_0_6-10*auxP4_2_7*auxQ3_0_5-8*auxP4_2_8*auxQ3_0_4-6*auxP4_2_9*auxQ3_0_3
274|1|1|12|8*B2_2_3*auxP4_0_4+20*auxP4_0_10*auxQ3_2_3+22*auxP4_0_11*auxQ3_2_2+24*auxP4_0_12*auxQ3_2_1+26*auxP4_0_13*auxQ3_2_0+10*auxP4_0_5*auxQ3_2_8+12*auxP4_0_6*auxQ3_2_7+14*auxP4_0_7*auxQ3_2_6+16*auxP4_0_8*auxQ3_2_5+18*auxP4_0_9*auxQ3_2_4-13*auxP4_1_0*auxQ3_1_13-11*auxP4_1_1*auxQ3_1_12+7*auxP4_1_10*auxQ3_1_3+9*auxP4_1_11*auxQ3_1_2+11*auxP4_1_12*auxQ3_1_1+13*auxP4_1_13*auxQ3_1_0-9*auxP4_1_2*auxQ3_1_11-7*auxP4_1_3*auxQ3_1_10-5*auxP4_1_4*auxQ3_1_9-3*auxP4_1_5*auxQ3_1_8-auxP4_1_6*auxQ3_1_7+auxP4_1_7*auxQ3_1_6+3*auxP4_1_8*auxQ3_1_5+5*auxP4_1_9*auxQ3_1_4-26*auxP4_2_0*auxQ3_0_13-24*auxP4_2_1*auxQ3_0_12-6*auxP4_2_10*auxQ3_0_3-4*auxP4_2_11*auxQ3_0_2-2*auxP4_2_12*auxQ3_0_1-22*auxP4_2_2*auxQ3_0_11-20*auxP4_2_3*auxQ3_0_10-18*auxP4_2_4*auxQ3_0_9-16*auxP4_2_5*auxQ3_0_8-14*auxP4_2_6*auxQ3_0_7-12*auxP4_2_7*auxQ3_0_6-10*auxP4_2_8*auxQ3_0_5-8*auxP4_2_9*auxQ3_0_4
275|1|1|13|10*B2_2_3*auxP4_0_5+20*auxP4_0_10*auxQ3_2_4+22*auxP4_0_11*auxQ3_2_3+24*auxP4_0_12*auxQ3_2_2+26*auxP4_0_13*auxQ3_2_1+28*auxP4_0_14*auxQ3_2_0+12*auxP4_0_6*auxQ3_2_8+14*auxP4_0_7*auxQ3_2_7+16*auxP4_0_8*auxQ3_2_6+18*auxP4_0_9*auxQ3_2_5-12*auxP4_1_1*auxQ3_1_13+6*auxP4_1_10*auxQ3_1_4+8*auxP4_1_11*auxQ3_1_3+10*auxP4_1_12*auxQ3_1_2+12*auxP4_1_13*auxQ3_1_1+14*auxP4_1_14*auxQ3_1_0-10*auxP4_1_2*auxQ3_1_12-8*auxP4_1_3*auxQ3_1_11-6*auxP4_1_4*auxQ3_1_10-4*auxP4_1_5*auxQ3_1_9-2*auxP4_1_6*auxQ3_1_8+2*auxP4_1_8*auxQ3_1_6+4*auxP4_1_9*auxQ3_1_5-28*auxP4_2_0*auxQ3_0_14-26*auxP4_2_1*auxQ3_0_13-8*auxP4_2_10*auxQ3_0_4-6*auxP4_2_11*auxQ3_0_3-4*auxP4_2_12*auxQ3_0_2-2*auxP4_2_13*auxQ3_0_1-24*auxP4_2_2*auxQ3_0_12-22*auxP4_2_3*auxQ3_0_11-20*auxP4_2_4*auxQ3_0_10-18*auxP4_2_5*auxQ3_0_9-16*auxP4_2_6*auxQ3_0_8-14*auxP4_2_7*auxQ3_0_7-12*auxP4_2_8*auxQ3_0_6-10*auxP4_2_9*auxQ3_0_5
276|1|1|14|12*B2_2_3*auxP4_0_6+20*auxP4_0_10*auxQ3_2_5+22*auxP4_0_11*auxQ3_2_4+24*auxP4_0_12*auxQ3_2_3+26*auxP4_0_13*auxQ3_2_2+28*auxP4_0_14*auxQ3_2_1+30*auxP4_0_15*auxQ3_2_0+14*auxP4_0_7*auxQ3_2_8+16*auxP4_0_8*auxQ3_2_7+18*auxP4_0_9*auxQ3_2_6+5*auxP4_1_10*auxQ3_1_5+7*auxP4_1_11*auxQ3_1_4+9*auxP4_1_12*auxQ3_1_3+11*auxP4_1_13*auxQ3_1_2+13*auxP4_1_14*auxQ3_1_1+15*auxP4_1_15*auxQ3_1_0-11*auxP4_1_2*auxQ3_1_13-9*auxP4_1_3*auxQ3_1_12-7*auxP4_1_4*auxQ3_1_11-5*auxP4_1_5*auxQ3_1_10-3*auxP4_1_6*auxQ3_1_9-auxP4_1_7*auxQ3_1_8+auxP4_1_8*auxQ3_1_7+3*auxP4_1_9*auxQ3_1_6-30*auxP4_2_0*auxQ3_0_15-28*auxP4_2_1*auxQ3_0_14-10*auxP4_2_10*auxQ3_0_5-8*auxP4_2_11*auxQ3_0_4-6*auxP4_2_12*auxQ3_0_3-4*auxP4_2_13*auxQ3_0_2-2*auxP4_2_14*auxQ3_0_1-26*auxP4_2_2*auxQ3_0_13-24*auxP4_2_3*auxQ3_0_12-22*auxP4_2_4*auxQ3_0_11-20*auxP4_2_5*auxQ3_0_10-18*auxP4_2_6*auxQ3_0_9-16*auxP4_2_7*auxQ3_0_8-14*auxP4_2_8*auxQ3_0_7-12*auxP4_2_9*auxQ3_0_6
