X_power	W_power	literal_terms	semantic_degree	sha256
10	28	1	0	96c3834d37ea9ac8f607d73d658fbd6f048ad685270b11f57ff335f54f6649c8
11	27	1	0	6fedf4e2ae3133c9856c24ea676e8ed62e715e5023ab6a22c6cb0f0cfe9921ff
0	39	1	0	23d0edf9e2be688b85c2034bca55f3c1c81fcb86b2a121e46f14565f6e30830f
1	38	1	0	a6c97343ba474e92d77afd967b58b72022549cae5a789c2cdc144728d66e9ecc
2	37	1	0	123dc64e0b9419542c1db6a875fd6e9ee31f4183fbce047f7fd271dc0f1fbd72
3	36	1	0	2c6dd22b210621dccb167d015a309d624807d2c56c344d2269845864afc61962
4	35	1	0	724e025a79acd41033cb11be8449dfe8fb662b5fa48ea5a1aee06b177ecdd9a6
5	34	1	0	03c66acf3a898255768ab657f3faea10a6a78d5346e40e2cb6183ba67b2229d4
6	33	1	0	840c0fd895f85cb1d90632e94e7b4d74f2f31aa8397af38f957411c6bf442057
7	32	1	0	2206bd183e632c7060ccb2444a704c555a4ab2ba478a6e8599f2f8eb937a308f
8	31	1	0	706df9ad377949fcf76693380bdac6a12e3d0443d9d586140c7608467ce4939a
9	30	1	0	95771f5abac3d4bfa9b409cfc692a4a72e9be086e6d24122e8edcad3d1187b3b
10	29	1	0	ca8664dbb0010ee5cf36782c109c35224d4dbc6fe5162645ea6722eba6979262
11	28	1	0	31e07c1dec2a7afb78ca691833984bebad1ff2de14f56904103aefeb4059755d
0	40	1	0	d0d3699534a4c3375fcc60498d7fb0518e5ccf9f382cbfb164d4de720349fcdb
1	39	1	0	3637d27fbc3005dd875519cc078431c115122bb4382763b08d8ee9ef404e3067
2	38	1	0	00373210ab3e3de189f02f165b47b13006661be81e2dc127a5a77f7a43b0f6ef
3	37	1	0	b3cf34301c0593dce0b1d05e4bf3b812f39194a5d142385bd44f204ae1383d1e
4	36	1	0	e64beae54c16714f954617686548b09e4983f62cfb920a22b8427477a832fea5
5	35	1	0	4c0dab6e18c9d27a20d75b77df546d3e7cdaf6001917b4736ca7039fef182ec1
6	34	1	0	6198af998dcc9833cca77ce46ac9497502e788ee431836ec509069cad4d09872
7	33	1	0	f0cc94eec7d4f6f6a43510da2a87de3aef8dc9586806f76a972a5c5aea2b80f0
8	32	1	0	829fe888e712c910d1e4a69501533a5a937082320a2cdf746ebae73622992abd
9	31	1	0	1ca48364af17db2c99a8c8c829d73e140e2c90feef3624e546cb91cda01aa5da
10	30	1	0	b860a762437a78fbb0e9c8cb2d0b93a4418c7a2a86efacebfcbc69cd19074aa4
11	29	1	0	d318eb2b6e14feb4912da221b8cfebad540fe33b12d951b69be3ab3ef6dbe10d
0	41	1	0	f4751a4584b4c83c22f751f768e8a83280c5c86bad3084dc4ad2d180b61643c0
1	40	1	0	1bf9493ebe8fb80bb21f8bf860b41f7591deae9c7e54632b347b289da7754e8d
2	39	1	0	861263303a7d7cebb58b10c465d4cb5b502eb628ebb15b9471058941b3845658
3	38	1	0	93d75091a24fe6d718a6f184bd3516ba10705f6dbc5e87dfdfb6b3b18d63579f
4	37	1	0	607b671601273b3f8814c60f80108663f475e7b7d1ca743146cdc046e1de25ae
5	36	1	0	04a74ee9f4acee5bf633a0acceab95d262ce69f43488d69a355bea04473be6ee
6	35	1	0	c3ca35d732ceeb6a3669fcdc7cb6cefb5c94a689c5ce40a410c8c8d297c30ec2
7	34	1	0	91d738f4523df3627e6108956187b27467f85eb2ff4ceffe7e3335ed4477cc0a
8	33	1	0	fedfc9d62baf50bf6e8da35654116574b261b7c0f9604e79e483efebc901f794
9	32	1	0	cc0c81b8720aeecee6d179a8eb4c112a9cc9ba4dd577969591240969c66fca57
10	31	1	0	885d6339bed30fba423a84a2f9ea2bdf8c0ce0524c09d66cd18391e7ea356290
11	30	1	0	44fe0cfb64b398f7a823e37e1c897f97bca5048af3d1823e9a32235107d564e6
12	29	1	0	ccbf859c227f01ff8b3a78461a65abf34c5239bd8bca7592d3309be7c08b98d7
0	42	1	0	219d768d7275c9a41778f2fdf4881ce42ce04cc6de6030fbe3036b6f86400298
1	41	1	0	e823d504f59812b53a635b429667bcaaa521a68dde680e0aaf8956acb6353422
2	40	1	0	06a6ae4d1aba2db01ead4197c70242ddcc6f2f18b31cdd5525d36568867c7fab
3	39	1	0	37b93fe16ae14b60483e4f714a8d0497c03aeb5d78877db0f6cf0b273a187c09
4	38	1	0	a0f2f2dce0dcdf3b09b6bea291d14f859ac6d94b1d1e964ad1896ed73fb87201
5	37	1	0	832562889ed3b32240b8044a2b4ce6bbd3366f3ddd6fe5d7800b4852393d6be4
6	36	1	0	2c798ad34f79b60392f8dc1d4818569f364ac0938871020d72f6f7964fcfef0c
7	35	1	0	8cbd913a14eb71bac8fa8667833f71fca416da95e8d69669ffb016be6956855f
8	34	1	0	66a07f4196d5adc2bed12b0427e557ec56833aa05ff838873b1e2633c4fedc2f
9	33	1	0	bb64db816c4560f82d4f8421ed5405215b9eef62e0d2be865368b8ff57e1c31a
10	32	1	0	cc008cc1b375cee261d8ba744d6f36b5a24c4157a578865536a47cdab4dd9650
11	31	1	0	222b74c5b314f0a6f021fbb05d92b2b1923f45db2e57435b578590d4446fd3ac
12	30	1	0	24e195a29f97136dfdb286a00dd55b5c23fa97043f91cd2c160ceff7f5b26d81
0	43	1	0	aa537b5a92b66fb3377b3a1d9a8cf359ce097694291f590d0aa1f5fb46c4ce66
1	42	1	0	f16d99ed7d545365aee74a438da156f5b7d9c62de6069aadc6288fde51f4dbe0
2	41	1	0	6904d583113f89d5b8b0c5893f505947f54f2d0e0f38d965abe7967362c08675
3	40	1	0	69cfa4b5e2b41e0f123713f414009177778fbf3236697d1ef6c79a6c2696cdb6
4	39	1	0	a1fdb1c52a6a94312372f909287cb3f1b92c0735e1ad47a3b2375a0eb1ea9b05
5	38	1	0	7421540f7dce257a65a3e1f0ee02d0fa503eef5bcf828e1963b689316cd88978
6	37	1	0	c0780a871fc5bcd8c9ff308a28813f80182f53eb207690db9d651282f3315970
7	36	1	0	8f36df899ed29e1c348dc539b079a781964608458350352392c36e33ca243fa6
8	35	1	0	d040087021718c07b5a01be4d2d83ad781492c76cb5aa901deaef799de29854c
9	34	1	0	e3cca65d3b176c807555d82fa7b8df244fd632faa41f364692e7abf1a0ab48e1
10	33	1	0	bf8ba82ae81ca946c7d9b7cdff5e42d6f0ce03bb1fac14267a0f17c29eaa2f6c
11	32	1	0	cb41f1fea044cdd0beca5854328fc28e723d9be546ce552d89b0a6682153a937
12	31	1	0	c81fa37d168b85fbe51e67a1fb31e642a1a3b84c0be53aceed4a2cafdb1a713a
0	44	1	0	3d6a006d86e543df0fbc10f03cf05ad5c022eb3e8e4eedae67f6895386aa1b17
1	43	1	0	6eeae29f5c02096d75ac59609e9936fdfab770ffb0c4b96e91be943144ce893b
2	42	1	0	f32207bd05a7ba1441d095b16673b8cdfcbf9bb9fbebb2d0c7db76de93af55b7
3	41	1	0	06c378d9da452dc900eae9c26281e950d1a91cfc42719637ace5a0e905a01e0e
4	40	1	0	b5d1bbdb7667c95ba23e607a4db30d4599735a0ad5b76cfa281b10d5143c7d0c
5	39	1	0	70da4b9060d6de528b04d23f4d0e0d01c5864359d0560a94b7669ff5cd8eba38
6	38	1	0	a313d6d1b1509d248ceba7259d5863dcdf426496ad31b40b6cbfb9ca043eea8b
7	37	1	0	7ac15ba35db70b778d3ababb143328cbb482c1043db4a751c7cf726d26a32dac
8	36	1	0	e3032c255d1eb4ce3092755b6b46e0de053def92f50c3298373fc4a079f620cc
9	35	1	0	c36227be29563fd93bde9c8bfe5d906e59f89de25701ba3de5259183257b0c65
10	34	1	0	87d01a79db7f41d430a26f8f8c643707ffa6b4255330a21f151a60810e7535eb
11	33	1	0	eb5daf9b501bc6b93341ae2b932a84839ca523535d7af90c3da820bf0d6b47b0
12	32	1	0	3a12d2b634d08131aed6d87d14debbaa171b1607538c3c521ba6e2724ee66282
0	45	1	0	8facc267f836b00f3f3751d0d917a270e3e135bad2c22f2c4e10236def691b9b
1	44	1	0	a270093a003c3fcd4188c654ba137c0380d58b34462849f88145227173987498
2	43	1	0	6450cda10072a6ca71ffce76f9b4e4be4465acee105e63111fe521313b6a1c3a
3	42	1	0	c8e67159547d4393d52878bd8fbc1c7f4777bfcc2d5d64a87da1ecc2cf257a18
4	41	1	0	cace9abec174f7b6d11ed5d700daad72a80f74f4cda42683010627e06319bcb9
5	40	1	0	347f0f4a8c36d1e0faf74cb4915cc448f6ae75380e205b86750b6b8d6b4cfb5a
6	39	1	0	0853609a2bd13064730c8d1e340e11894c61a7848a838a4a69a2a2dc56e372a9
7	38	1	0	2f6954078969d1f9620c8f90a0238f3259c9ae077e122bb70c6d34afb4966dae
8	37	1	0	850cceb8d6d8af0069de069f7fe88ae158f5a07531456267038195fb0edac119
9	36	1	0	55c98dafef542a14c1e8c04ece1f29d897a7feef02013bd6124724ed60d54f89
10	35	1	0	eb3b243fe0d2f3903e2c6b24aeae0549172c8d896a5492471b93c759e4e48887
11	34	1	0	c6773befe6e875150995d9b182066dbeea77d089af8bd07bf131832ea0fc8141
12	33	1	0	2eaab6cb2dfcaef49b54d3acd29d6a4e057dd23d32732bf43d8674ca00d55a4d
13	32	1	0	57a5e0339e74b13b56f9a8ff24984ecad3810d508dfc03474959ef90cf57a606
0	46	1	0	27a2b111b338097667ea76a95724ade23917ee43474e8d162eb2d9e9d27ac966
1	45	1	0	3e1eb6895352e518942d403dbc0125da27bd660082e1d937233092b76c8a1a1a
2	44	1	0	b24b2fa8502e8ac8b1581e027cd22d48df762bf5cf8cbde25b95d591e1fc412b
3	43	1	0	89062af454f2289e4f6cc1ba9a7f0eb9fd5c081555bdce20ceaad2b233441479
4	42	1	0	ff1213c3c9bdb848631eeeaf1e55c5914220c13f01ddfdf1211293c138be0d93
5	41	1	0	1671980eecb35986ea80fd19f4dab97dd0293545beacaa179571a8e4b3f56060
6	40	1	0	126f0b7b9577b35f760990ab9baa54bf10248b8ce6f6a88e6cd16797a04edcbf
7	39	1	0	833fd89943ae4b37ac704e99fa3cd79f279cef8339c090bb8b3ebccade5e39e1
8	38	1	0	2af5cb6cf9c81139803c2a1356300322340f43b723b8f3bda3806ffe39e5c1fa
9	37	1	0	eaf18d20938fc48607cb20e04a48fcda536807f049408d6d41d313b62bf2a41c
10	36	1	0	1051919c171c7476dedbb70f24d3fc767cad11ea03e397e31ee7306a65ebe632
11	35	1	0	0a3404acea299205ea2fb376c62d34fb804e5ea8a18a69da4b850c900bd5601d
12	34	1	0	1d9f14fc77c8a4884b6f8cb8b313f65bb9d9c281fe879611f385ddc8a872bca6
13	33	1	0	24ad3ad5bb6e6a932129193cbeff9c478763f0ad4b809c958402335e243192b2
0	47	1	0	ee28570b5f3ea545d51775142a42e541ba665193378750773805cf564ad26f16
1	46	1	0	918427a193590daabf39b41efda6d6ea6c4a43f0540ebf75b9b68d37b9c44ad8
2	45	1	0	a9f5c69a141e5a9e082b69c26b50505ae90319dfb0b300aace8328c9022d3068
3	44	1	0	b03f0691c552f42ba2fab37b89d63c834229ba695d9c3d0581d9023fa2584374
4	43	1	0	b52716f6e17f1146c8d9a024043b1c698f0bd630a13cf30909d385fd468326ac
5	42	1	0	accc0208839676868e196e7d4e16cb470afa38d3f12627b1b41b475d9f51b37e
6	41	1	0	147860e76970f6eb9f0aad556b9b1a21e61d171f36567a59202c490ab423392b
7	40	1	0	cfb7fa5fc9c1b9f38f2619f1cf8dba8d4485c9ecd17d01641b95613997787f98
8	39	1	0	d28b15c2518e266258169eae134a1cae0665ce01be3763ea057d13719a6cccd4
9	38	1	0	d7b98ec29f8a29c0b097b23da4f429430bbd260bf93c395df1803862920afcf0
10	37	1	0	69705234f38fe42c2aa81046c9d3ac32316da680fc0169e895ede216dc103200
11	36	1	0	860bd2ee58a4c4127e2ffe176f7ab10d855b43903e425c461212edb3907b7f37
12	35	1	0	04d1da8f8e91b1cd81f1c6262a177cf7241916639b9218703d167314b7ac7cf1
13	34	1	0	6824a06e7acbdd470b3485242eafc54715a5e8938e66ad3c6d22cb0a0a22d68f
0	48	1	0	2b8bddb1d8fcc89b5e8efd4baf3910f7813e91520f1b06990fb50c7865bdc4d8
1	47	1	0	01a836b153ecd9c37d6fbf7f1e63453184ab30d3249f64e61b85af078a66b343
2	46	1	0	1c6dfc14b9720ee98207dfe93515671d258e90c3c522f0d68026fff9129f4601
3	45	1	0	8d1cb050cda1833bd5ec26eb9d81ef6a9d70e4869204d383494ec61e9b76b730
4	44	1	0	ad138f6ff27cbd1d355aa9b4d0024816d9b8a23b6d1e5cfa2279ed8c75598a54
5	43	1	0	bcc8853ba596d8c9787033b697631e836fd263b60fc0fa1fa8c66761ac150343
6	42	1	0	f5ff0df22871a22ae74ef0961ff0b3ae95ab3743b5dfb4b14daf02a02860c902
7	41	1	0	25fd2d42d5b8e5edfeb66bc4414990d50c9bd57165eb8cbf8052ee27fd157b7d
8	40	1	0	d3305a3ba2b030fdebc63811fc4cf8e11a3863417cceba700ac7c47ddc6f3378
9	39	1	0	03440d1a6868d3619981a0a6cb2fddcfb5fafd05ffc14e0d9ff89bd34152d3c9
10	38	1	0	bc79b085768ec9fc5daf1e6ddf10beea1f58a6831dbe5af80e7cd71f8e69e605
11	37	1	0	e341d80ef45299b7fcae8256356fcc73aee779764c8c823742b0a89adc5ce121
12	36	1	0	ca00108546cf876cbbe3212e475dca4c362cc470184c2a2e343581d6ce6f6510
13	35	1	0	30bd4ad0579bd66cd0e348c09359f97769773394d7641e8092b443f4e2ed6fef
0	49	1	0	1ca95c197ecf2bcd9ea07a11533f13a52141522325e0828122722dbce03d453f
1	48	1	0	5494606f28643aca1357faec63c51231609e6496c935ceea15aa7c71a417929d
2	47	1	0	b58b1fa917e767e5c5a14b51f062788805b605d05982331dc08035d046a83a89
3	46	1	0	559d0cad803e7b58379041e53b66a897425694b2dd55ff789e5f963ef53c6d1b
4	45	1	0	3066d79e1b42107fca481b8e4ac42e722da5a98ab0d1f048424acd9738ff0d73
5	44	1	0	a0f68f618155eb8c8fe28b062128e62bb4e1e4dcaab6e921b6699554f90d2ea3
6	43	1	0	55191981d08472a8c65bdad6ee16b3615f3fdd135c6d5acb3929b0254fef2b63
7	42	1	0	b767aa2cf198e53ec47e45a0930f2cddabf7f22380f5ef63471a0e99dd1c5524
8	41	1	0	cf13e01534ddd1c613bc20a1872bcbb20d7dd51d037f879002b7b5a86d0e9f25
9	40	1	0	581203e205ad7156ad8f9bb3c1af6eda5355d164f99a68976a0d0e4a09342fd2
10	39	1	0	361f0b4aa630778aad7fe26740d78bc0fb497088cc75aa12ad7bef00caa20bbd
11	38	1	0	787bd3eb38052b022fd97c573f6e98cc85d597ad69d1c8cf50af1fd16f60f0f7
12	37	1	0	c73fb68b63b4323ca8ffba2d413dd1d0876a377659b92839c0c6e372645fa85b
13	36	1	0	3dc6ab5a831b43da5ebd6c55c901f8ffaf5d9fd1f63f02caa64412327242ed27
14	35	1	0	499a100160430ab53d529e0bfe10ab53cf5dc7db7b0cb981f94e8909001020ef
0	50	1	0	218216d87480a6041e1dafb17606ae611275d1edaad85ced71e4bd1e2ece9dcd
1	49	1	0	e8e2cc311eb3ae6d50b9f6239978ebbf00c811d1ed3f9cda38a5ebe01d691836
2	48	1	0	83d2a53e392fcfa3b5f27d73538a7057736aa7632e02e658058b551edc5055f7
3	47	1	0	25300359f89f3d0301efc5c73c49dace0560193c1bda9dc45a5781947184eb0f
4	46	1	0	467bdf1dd916ae0993ef03e410e34e2ee642ac91e8ecfbe663ed9149c5350593
5	45	1	0	27d17a3948e6610ee54181b2637af0baf81a92b49b9928432f8bf6e0c7496dad
6	44	1	0	7cb436035461e3d65e55d4575d75d848f9b1041250108c7eece3d7f5c6f13ce9
7	43	1	0	45095216060b8535e080dd850ab4360c6b4acbd3670e6c5494de7fcce06f8822
8	42	1	0	2af35207f6cef9e560db54bacf1d2c27bb2312ca214ccb1a6a1d4f3a93ef3c2d
9	41	1	0	52242e064c0a9d501b9e8c6ed66e0a5cd91469cce42ddf38fbe9ab5cf4c040d6
10	40	1	0	e57562e8223ef4918e6ebf5761eb9354f6a4382a310de95d4a9ca07aaaa2243b
11	39	1	0	b7921faad80804a0f5421fab04ddde02e2a2a53299cdf61ebe5f25aaff841b18
12	38	1	0	9cd17b393c579c373622568231d06d1a8767e8234b30723adacb638817371a35
13	37	1	0	29691670f86e9fe37b9999deb119204906802277c18dd94add98d0b8fc3220dc
14	36	1	0	8408cbccf67c5279553612b4cefda8b3f28141275b0b6768b81f406ed34bcbbd
0	51	1	0	c3c992de660261068a43f009000c229581adcb3da24d21ed45bd61bdd79c4318
1	50	1	0	bdb4518b0d75f460c486da23b348998dcdfdd8819672d21c0360e3f53136075f
2	49	1	0	96b92317ba9b7b556b4c85604ac1a57282d7c3050250b2d906fd079d9897ddfc
3	48	1	0	336c641b91abfe302665996aa9cc8ba2a64ae0823107ced37691511bb653b212
4	47	1	0	ef06dd230596f58580e3bfc3636b56915fbfcd734132ef21ee1cbfbdd3480e97
5	46	1	0	0bb90cc933e56b1e53a30f152fddb4201c1bb972e5294383a1212ca059383d9d
6	45	1	0	0db491fa863a729ca2bb453cacffa8624898570db0b4777a6d230a16a175c43c
7	44	1	0	c191690c2052d411566b9f92f41dc47ac2fdcc5e86ec750b7c298109f8292bca
8	43	1	0	4832a013cc06e8162728868a8c273a66d519e28a4afd3b4998825ac2f6a4cf4d
9	42	1	0	0c8a85048fe27308bc493f3cc02c9f22f4d07ec2b591ccfe79f00b9d2216e60e
10	41	1	0	58768efb1f4403a17d5c3b503c8a71c05fad7add1c4e92358368e90d934521ad
11	40	1	0	1850c149e823be2e87ae33105c53a18c701076532f51f364ca20e61555324100
12	39	1	0	2db45cc7f2b5eeaa91f0d11ba96fa365e482fb88022fa4c8f45fdbccff421f4a
13	38	1	0	2e237d2a139016f30cba5e147cd67356e1585a73a5926ebc824e294a1d5d6831
14	37	1	0	758a7c107bd8814efc40038718ec56e67927f88d1b513f2d6d099737bd58a842
0	52	1	0	1571aaf1f51328431cf966e52b797eb5eb32e42bf1dfc59d0eb2aae6c5fd0e79
1	51	1	0	ff2e8a4b00b82d2740e3e1eea9cfae783edd72821ab7d9a939e6e8efdffe7518
2	50	1	0	7fd4b9a867081721b82d6037b23871492382eb747cd856da6563266eaa06d56b
3	49	1	0	d76889c21225cb7bfd2f77e5bd6fc4e818b298df8d3de10fc66e1683032bd5bf
4	48	1	0	879b795d5b6b0ff5dc6306a52bbb378c2f8ef02b12c3a4ccf388a453fead70c8
5	47	1	0	c0298e3346c6694b994039f6e9394d9ea789129525124612b73bb7284fa1a1f0
6	46	1	0	49e7e1c4b9b9b87fca057c1d1d70ac3a2428d321012fffb31628325cfb06594b
7	45	1	0	a786b1125dab0d7aa335cb1163f6a66ae9780e3fc8f48401ff8f13cb7b9aa1dc
8	44	1	0	9163571bbbeacef49a8c527dc3c57f49103cb22696d36b1004e921607a7c3130
9	43	1	0	1f6557d390779d4a59e9f2c0d29259b19ff91fb1c90a045e75b7683f7ee8b5c4
10	42	1	0	267d24552a89b88ade23e8aa1f9d7ef1a5b78011c21e318c8fcca38fb9720d00
11	41	1	0	3009f29d38d09f2a3e9480d6901ce6fce060d79c9f4171063702284261571f98
12	40	1	0	a32e8db9c898eba00c34371f95234b4a42835668bb45a5b74127ef739c29217c
13	39	1	0	e7dd9c78be0884cc796c652ef1df894de73e577dfec6ee2eb4d8d66453406959
14	38	1	0	22ea5a6089e778b2975075f7f772000eae4c2717289eb2db97cc5660f8451b7b
0	53	1	0	01af1ed9df5347615c732945c5fee8f3d94cacbf00ebf23107d9225697bc60bf
1	52	1	0	14f821bd8870e017da46596863eee54a389a99edcbf34fd9cc010736619137e8
2	51	1	0	e07ba769a6ee3cda378486c0892b69d95dbc251faebff45707741f6fe3c7e123
3	50	1	0	fda5d1f1e88d95f0f0abe27ba1fbddb4dbd9f5951751e0afc813704eafe5f621
4	49	1	0	18aac08946ca2da2e92340a4ab76e7b53d1f9b1f5703bfc1752f373e236c30ee
5	48	1	0	92ef0e99a111a7229c8a2f940b462d96383abb0ea524ae7d00c18f1c8d46029b
6	47	1	0	058504fbe61e5b173c4c69bb576f5e27ce3468473518c0fd0d88543f6ac55699
7	46	1	0	2e052c2f05b70ca3de556345c369debd3446599813c992538e45e67151cf3c3c
8	45	1	0	825589393c5ade7df5627d90e299ef8303a30994dbf8ff1f532e36af10a6e4f1
9	44	1	0	82dfd5c6150128f48900b1d17825eb8ff6d8aeed71c8061c585e8e454cdc20f8
10	43	1	0	c59fcff216fbf4e2fb67673e423f151abb40e09ced16d16084f04040ddc8faf5
11	42	1	0	a210d75e7f19b7fa9b665577cc291dd821c51477f36016f54402bdc76c123ea2
12	41	1	0	8d0db43f8e6c5528f31d4e28d99e7455775108755344c43fbbee99f7d899237d
13	40	1	0	a02cf0d9f4a6e5b0ae9e65c5da449bf4e7f1937fb63e30deb26391b236537c04
14	39	1	0	cdbb7941053819d28b600d6ad35dcf6e8659c471366e0853aba6cf14843725f3
15	38	1	0	ea20c3ec64646e878dd38ff02c22994e497fb2d73dc1d7f046452a5d16308a68
0	54	1	0	6948d784a5c55fbbe81bdbc5bb1dcc321708135c91371b7a46df4a4e78676c38
1	53	1	0	58a1907fc46bddab034fab93731c40beb949e4f5018a15a8bb5a30481bd388c9
2	52	1	0	b22bcceb7187903d04d179d49cfb928dae08224029c82e8b3b14abc50dc82ca5
3	51	1	0	43bec782e083760e823017a6e2116ee0e97d9f07744dc4c056fb6a6f66f14cba
4	50	1	0	b2b8ffc8fd9ce96fd1652e68fc9fb226afc7b4042ab3959f542ac57dff9122c9
5	49	1	0	889cffb40dc5f9204fd937b7cfacbfa078fd45333ae9d0fae17e787602be4eee
6	48	1	0	0a5c2fe94c45acc86942ae41ed812d5c77f425411bd3a1122f347dbacecef14f
7	47	1	0	e13372ba8c66d83945a6038e384dd37e0fc0f8065ee77faa734b629bd427c62c
8	46	1	0	4004ba653e6898d15d041917a8d9c46d256e3b2748d9ae62ab2cd6cc05c3e8a1
9	45	1	0	a7cf7fcc95bc27ae186d8da85b17c9971f42b22c37fa6e5f0b3e750e6ea2bde8
10	44	1	0	72b096c7288e1032b0545b96fd1ecb6e20f7fc416c13ab1189c0c2570b875b27
11	43	1	0	61ef2a0e5250dfe55564881149ed053a4c61eacd6914be3eb12bb53f56fe2a52
12	42	1	0	ee6f1bec8246ff5e184f895fa234e2037640d9aa207f54ef647cbddd414185e4
13	41	1	0	a0943e882cb0c066281095a260567868a54ac4ab1d4ee62418dc144a0452e6ea
14	40	1	0	72d2ad34ce5b535dc9720b695a500517a5c79dfa8f5c0d9203ca7c7155daa559
15	39	1	0	e4bda5ba4a7588b594cd9719be54699ea520d95be3cb30f0471f0f483f9e88e6
0	55	1	0	60fd557494435776197a02233da36c797e44efc98c6c2c491d26f49f617ecf2f
1	54	1	0	c6fe67cef46ddf4ec1669d2ce75c09330ae691c7cc3dd5e1d37943aece840e83
2	53	1	0	12f4f9a1a74676a7844c09d183b54d648b0b54eb3e27aa307d2e433b414dfd75
3	52	1	0	1584383d0bcb416392ae3dce8347464f8b02b1b4adf9f3a57cdcfbc2de4bbfaa
4	51	1	0	85bb0944d2bddd31f0aa8b8f3213122cd1862162ea34c36f6be0df5ee080c567
5	50	1	0	10e785c4db9aea06d920c9bccb68b0cf2aa558d738af96f4591572c83a000d6d
6	49	1	0	f8a8da97df3d6f6614eec16795ccdc7d45f3ef553d3cec6b5520b0a8d12aef30
7	48	1	0	97df848a2515ea3a11f027d08430ab96924010e2b10d8b5b90046218ba549330
8	47	1	0	6be87f10ffc6194e5708a40094f5c9dfefc22f53bdfc7224848090fcec06c401
9	46	1	0	8b7c5d748c772bfa49f2d1c95aea35b34aefdce0725317552af4670d833d9836
10	45	1	0	5a67ab6cfe8ea2b9a0659f571466f3d54e94b259832d77b73e1d82101940b8f5
11	44	1	0	d32a90e92f4bbb3a5a3b26e6ecb1e34c6c27048de591bfd4fef4512a0eef8bf1
12	43	1	0	8554089848530a87065284e999d503c0f8f0e7fe94e76cd838f849ad33b1c3ae
13	42	1	0	a195fc1e7c4267cb81d16dcbc22bdee203090bbdfc30cfe1255b11135a1d0bb4
14	41	1	0	48f05e17ebba6bceed36b01519d8b34c3cffc014478570575c465f702b2dfd1a
15	40	1	0	19faa86a664c112a2e0dd834335e9f3d8485d78acda4e6c5a6a6144924add0ca
0	56	1	0	428cb6af979f0f7b484057a9726ef908f989dae26a9812120407a573dc0f2269
1	55	1	0	4ad22fc55cb66c4ad2aa2be12769d1b60ecc8d2fdbc16d5765067cc2ad810fed
2	54	1	0	dc41224638aecba0e7f0a01a50893f3da71c139a0beae07673b3c2e6c55359e7
3	53	1	0	3e1b2f5056949a172c94a37f85d3075618ebd168a57df03deeeab61f22f3c995
4	52	1	0	c54b3218c0e6afdee5649bc948707a0640323deac3b5875e9bfa21aaa481ef76
5	51	1	0	2b4459006d7b809fa292be39151195b1fcfd4e5cff9426e032fc1f42c55ddd6c
6	50	1	0	17bbf76ac4cc9910a07f510c3f2281583863766a9557ad0df5d84f617284e9f0
7	49	1	0	a512e5255bd0994f47fd278cd6ae4515e2475cbca0593aa812f5b990976b3703
8	48	1	0	15c2b6d0628d8959e8e0a68b50b7d250d555de2f5605c0bf2f22a51e01e55172
9	47	1	0	87e952f03be604a835ec9ce491fc0c9b0701a1468cc80deddbaffed87b03b718
10	46	1	0	fad7afbddb768f7ed94bac15343df05c62d1db20b77b03538def1b64e77bfbf8
11	45	1	0	340e7be8b3021211aa73851c7216d1b20b0f822754fb6a1c94dec46aaba0bb10
12	44	1	0	a1ed9be2cedefa736fb50b11f025f5f1cf555304179632a9494cef92a6e64208
13	43	1	0	51ddf076b621ceae9bb5771b1f982d74bfe975dbba6e3f81abda726a4fa23b3e
14	42	1	0	09b13cf94bcdd908ec8680ee23c43249cd78b704bb89afceb3aedc87973a4719
15	41	1	0	07e7ad9f18084140ce620bbb2024c25af8cc863e55f6224cb9af72f6bd5f4a3d
0	57	1	0	c6068529834b46a1a991305709687907b24f6065bbe2e36d5e24b0e9d09832ff
1	56	1	0	fe7dd6ac76e1e2256623b93e69e73bf91d52010ec955253b6187e4b61f958046
2	55	1	0	dac088f9cd3b56ec491d15cc241ed7fd853e48329feec4eec31fafb169819d8a
3	54	1	0	ea924c70694dd1a1f153605cf7bf83933ec70d7cce5f0412f0ce0f29731ac629
4	53	1	0	d8f75d8ebe0c4b4789aeed530413d3d03a394149bf8ae86bbbf497097b151747
5	52	1	0	41e60f3b2ee36efa118682484da2b925f58c4e146a6ac45a708339d0e334f889
6	51	1	0	f7c151d5af55e014549ba8c448d0321049c0524b7412c938be8fcbf309c6bedc
7	50	1	0	647c0320ac4518274ff8611ad6fe7fe0659d636b51a2cd9e26facebdde394f7d
8	49	1	0	03ca7d442865f83a00343b37e17bf21006041fca157415ca540cce0f691947a2
9	48	1	0	da101e7afc26f69b1e8fb89a7edd673bee11cfd7655b6794e3151afbec578a3d
10	47	1	0	468b94f39c239d081e5580bacc626f7852df704b5040ceb50b61da3cf464d8d1
11	46	1	0	7922d575e77e74714e28557d97669494722b25f0fa98ec163a29a9b3a6a9d5c7
12	45	1	0	5262aac43a4b38739fc6bbe6abfa9db9f0f8db67dd2ad6369790d1f39270961d
13	44	1	0	550d55032e84c8b27858b66d14221c959e6d63fdf2f68118b0ee86cd7b41ec64
14	43	1	0	d6aed03695653e536e17949d4f29486fc30dff26b87fc6fa598ac163b4d9b8e7
15	42	1	0	a254637b1285599c25b97b3a5da5fe136a36805711166ec5c90d3d2da215b43f
16	41	1	0	d55a9fcada0ecbf410ec920a05ed15d884d5231b3f0d47f4e22c1d6e9955b74f
