X_power	W_power	literal_terms	semantic_degree	sha256
6	51	26364	4	6ce9dd02e58537b77e9f1b45b7aa5c253be9afb3b3d22f5f223b20944ffc47ab
7	50	28742	4	2dc65efc5da1fb7ea54b3bb174bf6f6e6217b40f281e05020154aecf30edef57
8	49	29019	4	2a8984070e2f4be60623fc19756c813f6f755c8fa418a2cad521600012906302
9	48	27176	4	eda4941358ce87e2388fa0b9c5b5b04a8c155522dc9265abdce02c9a1dcdaa48
10	47	23828	4	9dbcf15631bac0599d3d76562494915f0d8cdf3dc09f8f5c4e1200e5197a8543
11	46	19563	4	7d5060fbc1737a8f3a131702debea2fe3ef5e7863572286bcfd9b367fdd382cd
12	45	14832	4	ef73606bc035f35f0b6e6df927eba057290290055036f61a18b640a97da574e3
13	44	10088	4	e448e639cd18e4d7b755451766ba52ce157827023f65b08832fe4dc2d238dca1
14	43	5659	4	17bf8162ee35f1b479738bee0c80fa5da558bec3ff897e9d03bdac7b9c9d3660
15	42	1817	4	4fcbe9ef726545c5b401d293cdcb94725243e80d5411aafe55757a17c901f977
16	41	8	2	01cbdeb676f5a3d7c00d7403e6bcc2f47a8aa5e27c9159b2a3c422e06b846e75
0	58	3096	4	d8207beb7a787d7998e7db87f5f68be678d5a661b3cdecf96f555b7503a5a4fc
1	57	6041	4	0f7588026afa2e9ba0ebfd9c41794aec4ef5ac93bfe363ca0e25e859b07efc08
2	56	9795	4	440f75eeb9ea627436ae72a8e1dcf91bee28009b6b1a6cb10851710f86337d44
3	55	13936	4	a842da786c9d5d1222de4ca7cd860bd634e9c9332ecbabc3426ae9b398a8441d
4	54	18240	4	036820d8b9fb4edaaa1b5421987180c32173033c3a644d53e14c79ee02fcd7b8
5	53	22255	4	0c2f76bdf55b65fc48849965c6aeca98bb8b9ef88c63dbf5e6b5d682157fb90d
6	52	26282	4	f29693ecc422ca46f404e512f22ddb28a2e3111c18afacba375e4641b8132d33
7	51	28592	4	36abd1f1b0830c656ac40b4aee32db277339f0d6d6534b9c0c1314c96c43d739
8	50	29363	4	63f896e7ffd19f3257c86ebef4ecdc8be700d07465a61abb752428578770a921
9	49	27104	4	6b85795e7d27736a09b5356894e64ff77a11ffcaa3771df3e92c479295c40d62
10	48	24769	4	0a395a89a6da61b5e6538514109f47271a80a7e9b9f95d884f9d1b5b44ac74e4
11	47	19702	4	136f613147e1562b7aec30e29a74dd60005aa80eeedc841642f2cec8a96e5d1f
12	46	15919	4	ef33b425c6d6dacc75cb424fb55597952b0465986fbc9b875a3612f006c113f8
13	45	11036	4	8f269ae20879c37a44f2b2f22bcb2735ca8ddb2e71367f01421bc8e18b3bc06e
14	44	5978	4	255b83c2d0471d7db5f34ddb1830c60e7ff8f73a5c18852e43e3c3e8b2784aae
15	43	2471	4	a22e7f2e767fb05444186f7087303861debb93add29d21bf31638ddb3127076c
16	42	85	3	c19d565d9095c49731162c84f686b536b243795ea4a22232e2dd61e696eec9d0
0	59	2989	4	9e66a4f9bd7e972be50730885f527026acfcaa0030e602c36dfce4c928dcd19f
1	58	5946	4	b519ddc017672a55cdc36245b216e8cf854c5002f91b9427bb68263657cee5c6
2	57	9651	4	6c7434c4cfd0cdc65f3f7c77d5b004b5e5f46ff843796f018f364c4a168b6e5c
3	56	13875	4	8e1c7a4bfc063750c630822b0416c6c8bf7eb6b2266bb76981ce86d49f2e0fce
4	55	18216	4	df15e55a4ab74046fe5e7b21d5addbbccd254f6f31686beccc7d2a02e6bc49d1
5	54	22443	4	ed3384e510633ba27ffaa9a3eba56833697268d6539888968dc2a35c12b13233
6	53	26112	4	18dc99a1a7f41847ccd7692a47e72758bc0b3800118e2efd62206d7c06f078a4
7	52	29012	4	b1ed148d2ac8ae97eb1a80e9cd79a78cc7914b564b4102ae7c36b598fa51b2a8
8	51	29972	4	ac86a505758f3f74e3a5beaee801f931b633c6e8fc60f8619d39462cd8196366
9	50	28644	4	e78f939371c23d284146e943465b03b23dd621eb7b6cc667a79cd7a0c5634050
10	49	25644	4	bd77083423c2fef0da93392c218d48c9a7e1da9f34c532308d4278ae3d32019c
11	48	21606	4	0374d232202e8bc562267f15116778007d1ddd4a64141dca0fb9b438acf44390
12	47	16979	4	37bdbe536f183d354254deca89744e11d02b3d40e5bb24a63450c05be07e472c
13	46	12219	4	70db19001f6a7c06b9fc72c6e1de101bea98ff86346ee30acbf5e9656aa5e625
14	45	7651	4	d6ecb5d3a7e3e4d1699e8b70d05f28735876eea883a4e207d5300143e994aa43
15	44	3618	4	5a3ce3ccc65e7a2215088b62a69a45ee04bdc650a117e51d1839f0babd6d89d2
16	43	386	4	e84077242d4c8f524a81e551c1d043e01276c0eb2ddcfb61d8fe6a9ea26df7ef
0	60	2869	4	9af271cf26caf9d488deaf1ca27fc29cfe5872ee65c3bc0374127a0a95acd12c
1	59	5640	4	0cbca6bedf78a95c5c1049674adcd278150c124e721d5abd0ab36988777de11f
2	58	9352	4	9817208399655af9de09965c91a43467cb18b34a0ea1bac1cf5b891582ecf069
3	57	13379	4	45ffe3bc8707ac4d835a8a49b3eb8e8f54d52411e234709e2b5107f77bf890cd
4	56	17818	4	39afa249a211235a58ba1d7928c031d07dd3958a63b9bc4634028d8e5a61e81f
5	55	21916	4	6d3a2591cdf7d6d9f25063e7679b56c7e6a6a64b37fd8fea55902d1fbe9d1486
6	54	25823	4	52e0b917864f91784e805ff872ec9ed648a8da54e8dd076fa56299afecdf2783
7	53	28740	4	180212c2ebfe3be368d93a65375f1a6cea12d9558b6da6e194287aa1aed94243
8	52	30218	4	eba253849bb6c11ee84a6c713bd29e85580c8a6ae8af74854748c061c0a9fd56
9	51	29011	4	c5423efe2010ae1a95016e8cb7047fc4d83e54cae87f83bf732f203f1e3e8f86
10	50	26382	4	273f177ab9a4a0e2202f7386accfc008c13f60b8becc3a6197fb281b42ab73d0
11	49	22333	4	e8f7b34fe4f563c5e75e479643ccea67ae0d81d53fdf814544c861cdd9822b1a
12	48	17944	4	097829e04f2e3249448537afa740fee938ffd8330df42464520d12b5ae71dbeb
13	47	13078	4	a9bc4a2e4bd8425591fa21bd8632c6f75e09c9596ec8753d520914c279fec07d
14	46	8609	4	7c48d6cbcb4e7db6de924edec31b7ab78f3202fad9c233f159c2b22a11b890c0
15	45	4255	4	318b731de7ddf931701da6bc1504cd90fde7b89cb626e78659bcbdb5f1f593b4
16	44	1011	4	06d160c3b92698a73a083a83c171a703b7cb38c00e3c4b1aac9871ee9e9fba6e
0	61	2744	4	de91ae728d51150928426ef93e540c8e70cb3b1d25e576cfc0ad6cbd46e05e4b
1	60	5512	4	a86de916330c1580e5cb1adcef30d298246741503c2b80db9482d4d506edb9d2
2	59	8923	4	65a850b7624fb88fd60addbc6e6e758bbe2ebdab4d2645d4835ab76d07723656
3	58	13106	4	76379d36558a62d468f130bd264b68b7f155c5c5180fa8a009043cc373bf4c00
4	57	17371	4	021d7a4695c37a21329af89f63301b2edf58a06a6403d69b114a540ab6f14f87
5	56	21445	4	6841f31a3a58d974433b19d99419b922b91ffaae88075b95d57790417a1ec8ac
6	55	24949	4	ddf881135b27ee34ee58041f3eeebee94ce95929ccc9fe2328f87b4113c0f5f3
7	54	28665	4	17ada4f6ab21fe78b5e03e1eca06da339f0b006bd21df284114389268709495d
8	53	29569	4	35274b9c415ea8b7102bdaa17b174046bd91e16aba51037fd94948852df4c668
9	52	29570	4	5a9f83807d15a77c75ffed49463f6860ae59d301bba2abfb00321c2ce6d77a84
10	51	26999	4	980f7289ac7a9724dd2567768678c7db214929e6f13e48f7643b8e789732e9f5
11	50	23088	4	dd00633d2e7fe6f744803900796fa3f640b0b73c780b9b87b5a9aa5acdf7da75
12	49	18827	4	1fed68388291018a1d1fa0c6cc42ea1bcb6163370020595dee86f1c0fdca5f68
13	48	13780	4	f49abbc201f83e7158e6008b895f2ec9eb140ce0da9712ca8c4520e9257a70bc
14	47	9416	4	e545e83caee4b0037516175c991b7978018bf0315ad55f6824c35a38f5431702
15	46	5356	4	76f4baf2baded5c6b0fe37420874b7a13b3b3efc68618889e3648e3cb1f0da57
16	45	1770	4	6d7893c71f33862e41332014bfe45116fce07d83c76681d1f3406734d64adf64
17	44	8	2	01cbdeb676f5a3d7c00d7403e6bcc2f47a8aa5e27c9159b2a3c422e06b846e75
0	62	2606	4	abdbe46161a1b540474516fd0f61bc53d85bfa33a5443a40fe95214bb9fc233f
1	61	5203	4	9669685779f3758c694c3cbf9b7bce78ced24bae258de8a7b29afa4157102e7f
2	60	8672	4	4b5e593bc21464ceca7c122c1ba1443a9e1ca2bb62a78a52cbe15d632636ae22
3	59	12455	4	e5f78bcc43fbd91c3e41de99fcaa3b626303a05ba3bb753e7b3a29a4fe0d7989
4	58	16847	4	6d73c8db5e005663443c296b22c7886e2b4404ae4bc9aadea3a38f551480f97d
5	57	20974	4	6a51d73b632f0b87e17dd36f0c916ee16d6ecf3642affa223d88cc1632ff31bb
6	56	24932	4	e5fc4808991a115fa2fc5014f571ed711b98838e557513a7a0a8ecfb204b99cf
7	55	27675	4	b3584ee2aafa71d8ba640c858ba8ebcd5f9dff68c0710c49d5814a6d12c86ea2
8	54	30203	4	f5c0c0eb19049f33e8eac06cbeb28581cd323a1adc569f02257dc2aa2f131281
9	53	29709	4	2c51b5b767800b3486cd71fdb710e7c40acc8264e13a354a25438cc496ae1581
10	52	27498	4	eb6faa15ee474a068e1e68bed8acd6a01a144ad999400d6fe3517e076447f10d
11	51	23684	4	d0de03e390ed550ba20b97ddca268148debd264bad649fb846a965f09cbee706
12	50	19634	4	f50c1f71b535d6bca7c7bc9dfbc03eb071c323c2f837a416963bbd8ac2292363
13	49	14933	4	552468b6d05f0c3753ee73c48325dee739469f24cf7810595342b7b8be10f80f
14	48	10423	4	020a93476d1f8142dd8da6b59f0d9d4cb7bb72e02df903317947cfdb78982139
15	47	5605	4	a8da7b579dbe8931fc35ecfd54cebead0a85a2987ab170199dd5e01807a82d62
16	46	2589	4	cf25916d5f95a475c6ab06371637f80c29184bc055d32203016d81032333138d
17	45	85	3	c19d565d9095c49731162c84f686b536b243795ea4a22232e2dd61e696eec9d0
0	63	2470	4	51c9450b1d69843c1da0d8f04bf675b9732171fcde385d92a7e80703543f0cd3
1	62	5015	4	0e195b2349a56141c33bf9340c4b7059a9e7957e5ea64aaea22569b451adff62
2	61	8302	4	fbfa0f9c825a5649117353d57ce92cf74a760e35bfa2630bff667b5eebf79f42
3	60	12170	4	6323016e19ac4ba815a1131bf43eaf21a77ebce31e36def0af5b3a5bd072304a
4	59	16027	4	bf5bc1a34398e566780bb9c62375492a018fef5a7b056d210992317a09c3ee35
5	58	20476	4	a3125024c2fb669a0ec260d01282ec41269d221b5ecf355213310a2b742b69e8
6	57	24349	4	a43f41f2032d5d5d609910101ec70151de32c4f43e84d2bea8da96624f8817a5
7	56	27769	4	2ec31029c08755cc6e18b1e119e56dadab8dc4589b92703be881b790e11831ee
8	55	29926	4	1a36daf481b3bd1df0a2b356adb2d3d242db15344377fcdf97539e82b5c9e94e
9	54	29547	4	9d1ff8b9b201aa2a1e3880fb475cf769eae7fcd16b0d880b16c5649fbb57cde7
10	53	27871	4	7ec73539e2bd03aefb591b7d0da3d833b9be8855a6792dcf49553ca10c6128b1
11	52	24520	4	94c8e5bab35bb85102013c18c973d462ae03040a6c0f058d2a0ee4c6629c1ab5
12	51	19512	4	84c74f9f8fb630ddb72c5fe4e580bb1450f12e05e15ebbebda28eb18451e6a3b
13	50	15827	4	36de9df1e9fe30f54d77ab53fcb0449db3283bad4415a19168f4e765e4b5449d
14	49	11046	4	bc178c557170f73db98494b80bc1a2099652b293f51a3fc0782e184cbe2a2d98
15	48	7036	4	c0bf5e9fe96216c536b2307d7b928140c51895926e45207132677174e43c1d10
16	47	3363	4	e6456f01f071764f1a9a839da0d59a2c280dc1111e92670eb33b37e81220296d
17	46	371	4	627affcfff22abfe9ff17d765d6d58fe8f0a6e2ece78b167c6d502f35b2aa5a3
0	64	2325	4	34a6f066fe0be2878b995119f1f899a183ec5c12d262d9382d1ae7998aa55953
1	63	4646	4	67581551dd2dfdb09da7516cdea9e9f037e8a2bf1f4b3ab8b0fc11625492b7ab
2	62	7795	4	4f68d5aad7887ef8dd92ee13a1a362fd81a04a9ea71c0ec14cd8c08a9ef2f3c5
3	61	11500	4	3bf997a95c550091b79540f0aa1a775bc4c1b9b0bc1242244fd33a84dfc32f32
4	60	15650	4	5499b48b0ab72daf32f942794619f840b5727a1c20413e968068cc106fdf50af
5	59	19353	4	f7d43ea4123053131f7753192ba5951ac9c09e9ba0921855d2ab5a2b68b74d6a
6	58	23639	4	9f46991a3f24ebd4e035951d6744f59c229e36f9603fea134add5c3828117471
7	57	26938	4	e80c66d4221f1e80b8e600976180b97a0400939f7bef356aec49bcb1ffb4655b
8	56	29234	4	0292813b5ee2874c4f5fd8f1766854f2a4fc9ff063a82e7596c1bf0a909bfe6c
9	55	29591	4	62e42f92a27d8141091ac81537e623b070a69ca7bcd7cf5fb260f97a2128d64d
10	54	27266	4	58f477bfc1ff9ac1ab53b1b09e89f9454f33739c143a7f8e5f25de599a86ff3b
11	53	24450	4	4951a4ab6df1bc9b39d5c8a89dbc9026c3d15eeebe819cec575e79a55e66d5dc
12	52	20922	4	101dcee13e769e962e94210f5853f7b5189f41d787a21f1c696c5545a9947776
13	51	16362	4	a63da86d14156ec61e0e52b09bc90d53cb51a314db80521357db4fa4037d4e23
14	50	11894	4	2e6ad976ccbb5d4c41090463be5d9fa1456f52b0de5e0391d7c334bee24a4888
15	49	7670	4	70af7849303ff5fbfb7c94365a96e257a09375681dfc6866d09cd8879752aa3f
16	48	4077	4	cee0b8e71410c69e32b3e63951d0ec33c7e055b252f1c5bc33536abec7a6c9b0
17	47	845	4	e28a63faac0f7a3de82ccf3b66723a3f9b6d04caae5232c769dc07373718b9b9
0	65	2186	4	5b16716d2b6ea6093c226a2c53ba132622c6e16e3b35684108e26acedde2fb17
1	64	4478	4	07b41a1f068092e8fef9dcbcf0f7fab97bc8c18f10a3561f5a3195953a08545c
2	63	7488	4	046b9b6f79f2f2443ff65cd6f83d0a46d950bc4f498e68fc9fca613a7edd1bff
3	62	11092	4	4432b97d38de6895345d00354e72028a8c3ba3f4367472dfdc213938dcee31d4
4	61	14996	4	b8c68dc338cbdd949782564d45d87ba03aa3f364650326675ba161a563532d07
5	60	19041	4	4bc4455d741c35781b9641b8aa85ec07548a4e70c170d753bebcb9e2eada31c6
6	59	22876	4	111afb8ec6e186ec537602c3a950516ad62447c35a300acefa547f756eed8416
7	58	26380	4	768c99a3a8f96895d6fbbeec5f507a1876be04f5da45d3488d465118527343db
8	57	28824	4	3cab4b5e3763384648b3f61db5a56d8b6879aec22853213329e1f2adf7bbc9d2
9	56	29490	4	b5ad1c4819f422f21992cacda026f0a2df5e06a9a57f2184bfcec51affe495c4
10	55	28083	4	a146f7570b39cdf9a4d70382e84c7e9a6445bef987af308b706e1c893e1bd1a8
11	54	25199	4	79f280de8bfd9a7ec7f33c82b76225fbc5a00ec6e28def120de7122f2dd191aa
12	53	21381	4	b66fb0a67e30e50f55b753e6279a2aa32aa64f6be7a740f2a191587ca49c7296
13	52	17106	4	fbb71c9d21e936a82fd8f671f770fd1726979d8c2e8a43892bde8866db7b0d0c
14	51	12690	4	26c216f064d56670be3ff3f94e9043940f69747e9b920e1d9642f150d988f2b9
15	50	8501	4	3369ad515cab00ea07347afbd6bbd80a91d5d5a7adfe0bc83b791a3806bcf7f7
16	49	4760	4	0052375656993f92860a3921bcb218b45c553a9c9ae5a65431cfa1b8a7dc9b14
17	48	1660	4	0b08f1600df18f2f0a44cdc0e17a91d86a6c522c5e81fa65b1fd4a5398090e2a
18	47	8	2	01cbdeb676f5a3d7c00d7403e6bcc2f47a8aa5e27c9159b2a3c422e06b846e75
0	66	2047	4	c5d70d35889905d5d7276f6dacc67cead26592676f126718758f1363501e7366
1	65	4205	4	44a139d3c1aa2984941aeb848d30f351104b17f9c1ceb458fbffb29e3182c08f
2	64	7062	4	3a7aa7caa78963796f3dd8507a00ade0f54beb66ee08d9a1ee99b71ed698d6ca
3	63	10340	4	963e0dbfa1cc016f7f1d731200f6348c7df3ffaac6f566b28892fd6c7bcac0e1
4	62	14293	4	738e77ccdd084cf5cba724455d470bf29ec07efb08d8da3f2de0efc53590782f
5	61	18139	4	14f288281c627a10287d16a5c5fbd3b2eb15129822e6e53c8796eaeba8871692
6	60	22032	4	9c881a270b183c039ae43f1c6675ac6678380f21019b901acab96fb73662903f
7	59	25271	4	66ba35475cbcdacb4d9a0622347524744c5e86031192ab821be971dab26c3243
8	58	28072	4	5a2d4b9f4ae96cdd30b76248fe2540a6e98dcc210b45285b5fe6cf2913e68910
9	57	28879	4	ab598d61f78a7fa560dbd69afa2efcd66d607e0b5f48ea4aa2c39d37ed7d5fb0
10	56	27949	4	85c5eab04a492f2ae96669ea4f7aece8c196b38a438cebb94e931b22f4d97884
11	55	25057	4	b23565fe004f003613c5edce56023b4a4563c2f107d64080e1dc12c7ad1f8930
12	54	21708	4	0c545500ede375662e24aba6eca99a492476f5fa7e5e923b41b930637d2a3d5f
13	53	17486	4	fcbeb20cbb405ac40b13dcea1ce1c10852f9137ec323e528755c195e5819d52b
14	52	13269	4	6f805b8e524ed69f42456456185a476a545066de46d7f5e9e8ad2e156bba30e2
15	51	8970	4	15247a407775048bf11cbb6a413af95836b66af8a4de91270ec6182bb893f8fd
16	50	4887	4	a0d6d45b006d83ec70adc42687dc83f028fb4b6b5ca24d47eec1cf4c76cc9c3e
17	49	2123	4	e2651139f688385bacd5c731f7baa47a712420ee6bdb8f87e75c029d7bb66a29
18	48	85	3	c19d565d9095c49731162c84f686b536b243795ea4a22232e2dd61e696eec9d0
0	67	1915	4	6057f6b6c00756d7d122a023bb3070eaac633732e4374a9c359920c0468c36e2
1	66	3941	4	8461e1bc91724b6f0bf8b77260774d939a0399bdcbb71f8fea9cbbd2072a845d
2	65	6556	4	dab41899bd7520ba7f365be6da59befb33c72f4343234152c91cda44daf40c70
3	64	9945	4	ba542f7365d444b68d7401ac80b429e0a91d7c6caa8b7aec7c3f8d1a18ff088e
4	63	13584	4	e670d1fda3e90db10382eb9dc1995dc239a59e02f1698f5bfa3a726c200e3a99
5	62	17272	4	2e5ba3a2a369f46a4b6d9b8b0a29c5f09166d80c266d7a508feffe1a27a2db0a
6	61	21146	4	f1d350bc53e181559ad4a1fca86103070c517b550a5bd8dc74b003d641e49747
7	60	24646	4	dd359c64f6264be32b108a34885d3fcc4b77dd3d6556c8812b32a3254653a5dc
8	59	27051	4	f5240896fb14bcbbf4fa78e5bb4cd0e9fa41b18b874c292fa2b9268f26243f5b
9	58	28388	4	0b9f4b13995c35bc9823a3bde32aeb04d053f202c921b8d0d27857627058c67b
10	57	27694	4	c68b38cafd9e16937ca7bdc06c4e1dcce670c1c32d7a839751283e3df4ba2092
11	56	25189	4	a3d3b10b61e20af9721b8bf7e2d1ef623195ae80e19ab3176867825c60644c7e
12	55	21969	4	81b253f1b01608235d0c6eb8fd1615a4ede1efaeb5aa6d077ed7b43fc7220d50
13	54	18011	4	1b6f3c13681ecdda39f8032e164235fe1439e18a0de4e0458e1ec8298edd94e2
14	53	13685	4	e6823753de50137bc9972635ba50b03d0dd075e5c159eb320a97bdd2eb1b18a1
15	52	9748	4	aff8ad173b33ee28643cf6977e38c1f315fdab166ec98e0823ee9ed726510b41
16	51	6032	4	4be79c84fb49fe7c2ed28c1a4f7fe07152bba436a226b01521fd999e80b670ce
17	50	2829	4	fb0d8b0e6240ec36d3637f25fe7b1dc8555dd9db2601c2d1805918bf1a0585dd
18	49	354	4	5c045e76453c11df1f04de18a6625d7ec3dba6467a9de632dd59e19327134112
0	68	1785	4	3e64da8ace8a5ca2f8d70fb7f191b9eac2ff98d839282ba28d20dc5ee2c3a5d6
1	67	3682	4	5b54243b152a1d69d121baeee31b4ec38f4ae9e5572f82718ccc71136a93f6fe
2	66	6227	4	3689ad6af6d86a65134f61dfd0cd3ecb99183e268b70f88804045556396995c6
3	65	9362	4	a1d5f37df6f7a5457464bd87bac5795ccc88462dd9ba97f43a2e68ddbd5e9eb5
4	64	12630	4	114548702ac2737f4c720722d31f84b303b8c8551840794620e11b2a05b03791
5	63	16513	4	f7d0b9c08ece338d3f0e86b594d8b1d4701aa8da29ca323238615de9a449bc04
6	62	19818	4	d9980ad7676dce43319633762e396e6ec9a4022b08b74c125bf2f7c10e5c45e3
7	61	23615	4	c9d15965ef4ff71482258c39237902ed94808c0e8dd8939dbf6408197c73d1dc
8	60	26311	4	c644f14ef94579f4def22cac0e884617163aaf404730d92467312025fd415051
9	59	26985	4	1d8e9e2d614c757829688cb4b04800d1f66e802ce32e79898427db64d8607eca
10	58	27264	4	925b53f2075bbbabf85b3bebc90f067f69d3387b38036e52544d91468f651ca0
11	57	25189	4	a3d3b10b61e20af9721b8bf7e2d1ef623195ae80e19ab3176867825c60644c7e
12	56	22083	4	412ab0569ec614d96d239c33851807dc5f2ef7b39b3219491610f5416466f6c4
13	55	17601	4	6226ef126fc0d022af69cee249bacbbc1cb7d7ae000a97d1f83e110ba2ff5ac2
14	54	14013	4	6539bee0155294f4fbd0e199b7abf8eb73bbec9e0273a03afcca3ba8ad9e103a
15	53	10229	4	24a6a86e0fe036e2853fdc141bd8381d3f845e20a460b16981e330390e9662fc
16	52	6598	4	f24b3fd59a4ce1a218f5e3c4a66138ab217d37b40a6c250c9a8464d1f8d6900d
17	51	3428	4	0ddea29f5252cca181d6a209f31b221dcd33d7eaa417651efdfd649832fb2edf
18	50	861	4	b6333d8163c707b04cc90b349be438abec0666d5ce623f952ab87240d971cada
0	69	1662	4	b06e31fdb31a7c5a23dc67eb3544fa10d5606c5082a69d63d0959cc9628b5b01
1	68	3432	4	eb9258f3ff57104d1852a430429d7967bc9af3ba970d12c358f9598bb4678dc1
2	67	5823	4	8f72a21ddf9ca909395299335517e180c5888c15cce630aa3528621411c78a9a
3	66	8790	4	01528d63f10aa04211669c286d4e9287a6dd326e89734fe17431990940a10e1c
4	65	12123	4	16555172d1c29cf04978225800147a36c702b3da97e2cdfa73cefe01e21a1c05
5	64	15703	4	39fe104a9d141888ced68f1ef6ba116a35f0e4d8cbd7c76e0576d345a0ccf78e
6	63	19249	4	dc0f56ceccc59a09b7e2c31228d1449266cca25f812debd0f1c0a7b9b14236c7
7	62	22668	4	7f4e55b92beaa56899bb1fbc39f81fb4b92bc2585002da0907dc213f6c8b5179
8	61	25328	4	5def667b041e80602b9241ac0f24bcf4a3b356a41b3418700db6b55fc85a0d4a
9	60	26748	4	94c2b41ccfadf88be06d66e085f3dbe354a017d4256fba72fa37d50a0d7e5370
10	59	26701	4	9dcdd10c60f9126c39f6356a012ccb3e5d007e7f318a5f0e8d6c70ec8b264ff9
11	58	24993	4	cfe7b87ce7aa8c21d58fe159d6c9bd781195a0e08f1f04000b37442d8b82eb57
12	57	22070	4	5ddf99c6b9d9f82f705ec67028c8d72edd3b04346f5f9967ad5988f2fa95ddaf
13	56	18488	4	08dc17315a11a09c88bda899f6f2cd0b3238c25cea4d0200143c6cc08f46e955
14	55	14577	4	b6fb82969b0299a781578e7b340c49d9288766d75071801b8fd94b50689b2a19
15	54	10703	4	7659905b8044d83b08838820c3db4b8c7fcefefa0df8d7a633279a4e2e1dca6b
16	53	7089	4	5ec4f53dbe1ba7cff9aae5c475105d7ae8c4b7cd23bfd3f211a85041506fc9cb
17	52	3960	4	fb9f24df8fd7b201ec41ad21e6cddbfd49033104ddb33298dd0c07d84550b0e6
18	51	1398	4	6696036272a41217eac3b3e7fbce5d778970c9958a2f171282961bac2c9132fe
19	50	8	2	01cbdeb676f5a3d7c00d7403e6bcc2f47a8aa5e27c9159b2a3c422e06b846e75
0	70	1541	4	487a52111e27b6490fd14a084b236e6b8894613b63c7bb6162eccc078ad9da22
1	69	3188	4	11f9430c9eb20d82bea1c25fce4770583dca2afa2892db2c0fbf25f23f918281
2	68	5337	4	4480bf968ddd1d4003c56f063d65193cdfb743718205b0d616b38dc788c7731e
3	67	8142	4	35c969e793f76d5cf1e62fa90f56f8be552f387ecb18234d3be109631e8163ec
4	66	11381	4	fb7903689657578f7027ff32c092d8936926ab01eca3157551de58d7ec6eea10
5	65	14629	4	77da2fbce86e900ac9d953c64c52b7d1dbbc776a02928ae791d6ea0256cd847f
6	64	18258	4	7cd58eb678e3bbc2cbf527218d2e88cefb08bcb166316dca65c1d3fe3a4c7015
7	63	21267	4	5c9b2c3df3fd79b6aaddee0de992e9855c91a9b540be79d42ba839c6dfe300be
8	62	23823	4	25b6b1e3d2691941302379130ba620230f226f6ee9dbea497b179a666bfef281
9	61	25791	4	4333394b3fecb0bce315ba0c41c8d537a41c90c7a3167db7f5e6bbcff31efc29
10	60	25999	4	3d61d9c2b1b268d70d9ca79f6c56edfb73c2f9d953ea94da393e0608bdf7c30a
11	59	24009	4	aaed4110ec1664cfbc4fa4cea11519cc3b5a6d1fab7c216df9cd712312c42aea
12	58	21960	4	d18e2b2ab1f55ad56666ff30abf0aa34c183f8ef44cd42f540ebe921c5ec79f9
13	57	18578	4	d47fc5d0996d6785f7798848f899105614633a6a4491a5f5733983d38d7d6f5c
14	56	14700	4	cb6c87d2bc42360bf04e9057cddbe7ced44f601d8ffada57252ab7e3c66b54f7
15	55	10824	4	da60791487ee3b1f6868fd5954bfbecd673cec9ba1b507d5e92353e08204d600
16	54	7537	4	e5da99217aa2da6f8d9bdcf8e42c232065ec9e66976bb1f003522c53030fc483
17	53	4032	4	9985f3a18ed9d18e0b7cfe62b3210782fb2ccb60f942d7f63f5360780004149c
18	52	1894	4	276abefcf197e3b2531e97567a606fd6c14de296e815fdc6ba99646e7a9783a4
19	51	74	3	9f2960db2ca1504f5ca677dd0b76463831fa00fc7acce3d9c6f37adf99c9dae0
0	71	1427	4	7831df0e96c6c8aeba239693da804cadbe2966e9ed4d9956ef4a6b2f88ed9416
1	70	2954	4	15f66f64c96ca9bc6adda3b32f42d4b0cde1ac8dff657ff95d94d0d54afc554d
2	69	5030	4	b5dfb10e8ef08105e96958c5380c5ef520de522f09a6b312ebe6d299a11a4cac
3	68	7652	4	533c9768524314b309c1b5e04c89e32d66c6616e476a9982f1001d9d52c93f48
4	67	10653	4	7f40095e0ce82399101e5830fe84402896e581bb5116d9191362649c20eef5af
5	66	13939	4	fb6aac3e8af111ce0eaf7be42d42dd0be0d734a62db1403db19ed4f67f546b5b
6	65	17258	4	4c19c1d1cebe2e92769e0d04702da0e90832aad244bd596ea5446c4bcb86da60
7	64	20537	4	357953234f9fd17f48e21d2cd5d91d9edca11b2f2bfc6f6f1f11c47fbdd88f68
8	63	23191	4	abc213367d07992180a87e312f9fb833223f97e4bace6a6da5c1f2875df6542c
9	62	24777	4	63e5f8e3abd07b8e6270b993ea5b4b4f9928b20ba8943941dcdff82c9d4bd899
10	61	25198	4	c9b8fc7595ddb17cf45cb46e9c259ed5d03e4ad4e4e0a1aa3a87014a8b7ccb38
11	60	24171	4	3eb9594542cd3c76b15d67aeef4bcd18dfb5b3dde8b90b34e3c005041e796f56
12	59	21790	4	c0e9749b2eced4dbe5d4b06366c592bf52636325ef2d608d1085697a5079434f
13	58	18629	4	df582ec1cfc42e083416bcb3acb2c843bdf12cd5fa33dc166dcf528c386c00e0
14	57	15050	4	96f62f173c0eb250f4ffcb13ed7cc2dcdb3370048105449c68813e392b96acc6
15	56	11425	4	723b7d35c9d29b8beee086222a5b99a42ccbd756ce383e083687cc20c9cc5e04
16	55	7972	4	636cbfc3b7420700e35aedd88d521722377076817d04d26b624fa67c0035c22a
17	54	4921	4	49369cfaa0875e09686e00688c910332e17f61dce30f69c0c9d651571b3b8f6a
