source_index|h_power|x_power|y_power|expr
182|1|0|34|20*auxP3_0_20*auxQ2_1_15+21*auxP3_0_21*auxQ2_1_14+22*auxP3_0_22*auxQ2_1_13+23*auxP3_0_23*auxQ2_1_12-16*auxP3_1_19-15*auxP3_1_20*auxQ2_0_15-14*auxP3_1_21*auxQ2_0_14-13*auxP3_1_22*auxQ2_0_13-12*auxP3_1_23*auxQ2_0_12+24*auxQ2_1_11
183|1|0|35|21*auxP3_0_21*auxQ2_1_15+22*auxP3_0_22*auxQ2_1_14+23*auxP3_0_23*auxQ2_1_13-16*auxP3_1_20-15*auxP3_1_21*auxQ2_0_15-14*auxP3_1_22*auxQ2_0_14-13*auxP3_1_23*auxQ2_0_13+24*auxQ2_1_12
184|1|0|36|22*auxP3_0_22*auxQ2_1_15+23*auxP3_0_23*auxQ2_1_14-16*auxP3_1_21-15*auxP3_1_22*auxQ2_0_15-14*auxP3_1_23*auxQ2_0_14+24*auxQ2_1_13
185|1|0|37|23*auxP3_0_23*auxQ2_1_15-16*auxP3_1_22-15*auxP3_1_23*auxQ2_0_15+24*auxQ2_1_14
186|1|0|38|-16*auxP3_1_23+24*auxQ2_1_15
187|1|1|0|-2*A3_2_0*auxQ2_0_1+B2_1_0*auxP3_1_1-B2_1_1*auxP3_1_0-c
188|1|1|1|-4*A3_2_0*auxQ2_0_2-2*A3_2_1*auxQ2_0_1+2*B2_1_0*auxP3_1_2-2*B2_1_2*auxP3_1_0
189|1|1|2|-6*A3_2_0*auxQ2_0_3-4*A3_2_1*auxQ2_0_2-2*A3_2_2*auxQ2_0_1+3*B2_1_0*auxP3_1_3+B2_1_1*auxP3_1_2-B2_1_2*auxP3_1_1-3*B2_1_3*auxP3_1_0
190|1|1|3|-8*A3_2_0*auxQ2_0_4-6*A3_2_1*auxQ2_0_3-4*A3_2_2*auxQ2_0_2-2*A3_2_3*auxQ2_0_1+4*B2_1_0*auxP3_1_4+2*B2_1_1*auxP3_1_3-2*B2_1_3*auxP3_1_1-4*B2_1_4*auxP3_1_0
191|1|1|4|-10*A3_2_0*auxQ2_0_5-8*A3_2_1*auxQ2_0_4-6*A3_2_2*auxQ2_0_3-4*A3_2_3*auxQ2_0_2-2*A3_2_4*auxQ2_0_1+5*B2_1_0*auxP3_1_5+3*B2_1_1*auxP3_1_4+B2_1_2*auxP3_1_3-B2_1_3*auxP3_1_2-3*B2_1_4*auxP3_1_1-5*auxP3_1_0*auxQ2_1_5
192|1|1|5|-12*A3_2_0*auxQ2_0_6-10*A3_2_1*auxQ2_0_5-8*A3_2_2*auxQ2_0_4-6*A3_2_3*auxQ2_0_3-4*A3_2_4*auxQ2_0_2+6*B2_1_0*auxP3_1_6+4*B2_1_1*auxP3_1_5+2*B2_1_2*auxP3_1_4-2*B2_1_4*auxP3_1_2-6*auxP3_1_0*auxQ2_1_6-4*auxP3_1_1*auxQ2_1_5-2*auxP3_2_5*auxQ2_0_1
193|1|1|6|-14*A3_2_0*auxQ2_0_7-12*A3_2_1*auxQ2_0_6-10*A3_2_2*auxQ2_0_5-8*A3_2_3*auxQ2_0_4-6*A3_2_4*auxQ2_0_3+7*B2_1_0*auxP3_1_7+5*B2_1_1*auxP3_1_6+3*B2_1_2*auxP3_1_5+B2_1_3*auxP3_1_4-B2_1_4*auxP3_1_3-7*auxP3_1_0*auxQ2_1_7-5*auxP3_1_1*auxQ2_1_6-3*auxP3_1_2*auxQ2_1_5-4*auxP3_2_5*auxQ2_0_2-2*auxP3_2_6*auxQ2_0_1
194|1|1|7|-16*A3_2_0*auxQ2_0_8-14*A3_2_1*auxQ2_0_7-12*A3_2_2*auxQ2_0_6-10*A3_2_3*auxQ2_0_5-8*A3_2_4*auxQ2_0_4+8*B2_1_0*auxP3_1_8+6*B2_1_1*auxP3_1_7+4*B2_1_2*auxP3_1_6+2*B2_1_3*auxP3_1_5-8*auxP3_1_0*auxQ2_1_8-6*auxP3_1_1*auxQ2_1_7-4*auxP3_1_2*auxQ2_1_6-2*auxP3_1_3*auxQ2_1_5-6*auxP3_2_5*auxQ2_0_3-4*auxP3_2_6*auxQ2_0_2-2*auxP3_2_7*auxQ2_0_1
195|1|1|8|-18*A3_2_0*auxQ2_0_9-16*A3_2_1*auxQ2_0_8-14*A3_2_2*auxQ2_0_7-12*A3_2_3*auxQ2_0_6-10*A3_2_4*auxQ2_0_5+9*B2_1_0*auxP3_1_9+7*B2_1_1*auxP3_1_8+5*B2_1_2*auxP3_1_7+3*B2_1_3*auxP3_1_6+B2_1_4*auxP3_1_5-9*auxP3_1_0*auxQ2_1_9-7*auxP3_1_1*auxQ2_1_8-5*auxP3_1_2*auxQ2_1_7-3*auxP3_1_3*auxQ2_1_6-auxP3_1_4*auxQ2_1_5-8*auxP3_2_5*auxQ2_0_4-6*auxP3_2_6*auxQ2_0_3-4*auxP3_2_7*auxQ2_0_2-2*auxP3_2_8*auxQ2_0_1
196|1|1|9|-20*A3_2_0*auxQ2_0_10-18*A3_2_1*auxQ2_0_9-16*A3_2_2*auxQ2_0_8-14*A3_2_3*auxQ2_0_7-12*A3_2_4*auxQ2_0_6+10*B2_1_0*auxP3_1_10+8*B2_1_1*auxP3_1_9+6*B2_1_2*auxP3_1_8+4*B2_1_3*auxP3_1_7+2*B2_1_4*auxP3_1_6-10*auxP3_1_0*auxQ2_1_10-8*auxP3_1_1*auxQ2_1_9-6*auxP3_1_2*auxQ2_1_8-4*auxP3_1_3*auxQ2_1_7-2*auxP3_1_4*auxQ2_1_6-10*auxP3_2_5*auxQ2_0_5-8*auxP3_2_6*auxQ2_0_4-6*auxP3_2_7*auxQ2_0_3-4*auxP3_2_8*auxQ2_0_2-2*auxP3_2_9*auxQ2_0_1
197|1|1|10|-22*A3_2_0*auxQ2_0_11-20*A3_2_1*auxQ2_0_10-18*A3_2_2*auxQ2_0_9-16*A3_2_3*auxQ2_0_8-14*A3_2_4*auxQ2_0_7+11*B2_1_0*auxP3_1_11+9*B2_1_1*auxP3_1_10+7*B2_1_2*auxP3_1_9+5*B2_1_3*auxP3_1_8+3*B2_1_4*auxP3_1_7+2*auxP3_0_1*auxQ2_2_10-11*auxP3_1_0*auxQ2_1_11-9*auxP3_1_1*auxQ2_1_10-7*auxP3_1_2*auxQ2_1_9-5*auxP3_1_3*auxQ2_1_8-3*auxP3_1_4*auxQ2_1_7-auxP3_1_5*auxQ2_1_6+auxP3_1_6*auxQ2_1_5-2*auxP3_2_10*auxQ2_0_1-12*auxP3_2_5*auxQ2_0_6-10*auxP3_2_6*auxQ2_0_5-8*auxP3_2_7*auxQ2_0_4-6*auxP3_2_8*auxQ2_0_3-4*auxP3_2_9*auxQ2_0_2
198|1|1|11|-24*A3_2_0*auxQ2_0_12-22*A3_2_1*auxQ2_0_11-20*A3_2_2*auxQ2_0_10-18*A3_2_3*auxQ2_0_9-16*A3_2_4*auxQ2_0_8+12*B2_1_0*auxP3_1_12+10*B2_1_1*auxP3_1_11+8*B2_1_2*auxP3_1_10+6*B2_1_3*auxP3_1_9+4*B2_1_4*auxP3_1_8+2*auxP3_0_1*auxQ2_2_11+4*auxP3_0_2*auxQ2_2_10-12*auxP3_1_0*auxQ2_1_12-10*auxP3_1_1*auxQ2_1_11-8*auxP3_1_2*auxQ2_1_10-6*auxP3_1_3*auxQ2_1_9-4*auxP3_1_4*auxQ2_1_8-2*auxP3_1_5*auxQ2_1_7+2*auxP3_1_7*auxQ2_1_5-4*auxP3_2_10*auxQ2_0_2-2*auxP3_2_11*auxQ2_0_1-14*auxP3_2_5*auxQ2_0_7-12*auxP3_2_6*auxQ2_0_6-10*auxP3_2_7*auxQ2_0_5-8*auxP3_2_8*auxQ2_0_4-6*auxP3_2_9*auxQ2_0_3
199|1|1|12|-26*A3_2_0*auxQ2_0_13-24*A3_2_1*auxQ2_0_12-22*A3_2_2*auxQ2_0_11-20*A3_2_3*auxQ2_0_10-18*A3_2_4*auxQ2_0_9+13*B2_1_0*auxP3_1_13+11*B2_1_1*auxP3_1_12+9*B2_1_2*auxP3_1_11+7*B2_1_3*auxP3_1_10+5*B2_1_4*auxP3_1_9+2*auxP3_0_1*auxQ2_2_12+4*auxP3_0_2*auxQ2_2_11+6*auxP3_0_3*auxQ2_2_10-13*auxP3_1_0*auxQ2_1_13-11*auxP3_1_1*auxQ2_1_12-9*auxP3_1_2*auxQ2_1_11-7*auxP3_1_3*auxQ2_1_10-5*auxP3_1_4*auxQ2_1_9-3*auxP3_1_5*auxQ2_1_8-auxP3_1_6*auxQ2_1_7+auxP3_1_7*auxQ2_1_6+3*auxP3_1_8*auxQ2_1_5-6*auxP3_2_10*auxQ2_0_3-4*auxP3_2_11*auxQ2_0_2-2*auxP3_2_12*auxQ2_0_1-16*auxP3_2_5*auxQ2_0_8-14*auxP3_2_6*auxQ2_0_7-12*auxP3_2_7*auxQ2_0_6-10*auxP3_2_8*auxQ2_0_5-8*auxP3_2_9*auxQ2_0_4
200|1|1|13|-28*A3_2_0*auxQ2_0_14-26*A3_2_1*auxQ2_0_13-24*A3_2_2*auxQ2_0_12-22*A3_2_3*auxQ2_0_11-20*A3_2_4*auxQ2_0_10+14*B2_1_0*auxP3_1_14+12*B2_1_1*auxP3_1_13+10*B2_1_2*auxP3_1_12+8*B2_1_3*auxP3_1_11+6*B2_1_4*auxP3_1_10+2*auxP3_0_1*auxQ2_2_13+4*auxP3_0_2*auxQ2_2_12+6*auxP3_0_3*auxQ2_2_11+8*auxP3_0_4*auxQ2_2_10-14*auxP3_1_0*auxQ2_1_14-12*auxP3_1_1*auxQ2_1_13-10*auxP3_1_2*auxQ2_1_12-8*auxP3_1_3*auxQ2_1_11-6*auxP3_1_4*auxQ2_1_10-4*auxP3_1_5*auxQ2_1_9-2*auxP3_1_6*auxQ2_1_8+2*auxP3_1_8*auxQ2_1_6+4*auxP3_1_9*auxQ2_1_5-8*auxP3_2_10*auxQ2_0_4-6*auxP3_2_11*auxQ2_0_3-4*auxP3_2_12*auxQ2_0_2-2*auxP3_2_13*auxQ2_0_1-18*auxP3_2_5*auxQ2_0_9-16*auxP3_2_6*auxQ2_0_8-14*auxP3_2_7*auxQ2_0_7-12*auxP3_2_8*auxQ2_0_6-10*auxP3_2_9*auxQ2_0_5
201|1|1|14|-30*A3_2_0*auxQ2_0_15-28*A3_2_1*auxQ2_0_14-26*A3_2_2*auxQ2_0_13-24*A3_2_3*auxQ2_0_12-22*A3_2_4*auxQ2_0_11+15*B2_1_0*auxP3_1_15+13*B2_1_1*auxP3_1_14+11*B2_1_2*auxP3_1_13+9*B2_1_3*auxP3_1_12+7*B2_1_4*auxP3_1_11+2*auxP3_0_1*auxQ2_2_14+4*auxP3_0_2*auxQ2_2_13+6*auxP3_0_3*auxQ2_2_12+8*auxP3_0_4*auxQ2_2_11+10*auxP3_0_5*auxQ2_2_10-15*auxP3_1_0*auxQ2_1_15-13*auxP3_1_1*auxQ2_1_14+5*auxP3_1_10*auxQ2_1_5-11*auxP3_1_2*auxQ2_1_13-9*auxP3_1_3*auxQ2_1_12-7*auxP3_1_4*auxQ2_1_11-5*auxP3_1_5*auxQ2_1_10-3*auxP3_1_6*auxQ2_1_9-auxP3_1_7*auxQ2_1_8+auxP3_1_8*auxQ2_1_7+3*auxP3_1_9*auxQ2_1_6-10*auxP3_2_10*auxQ2_0_5-8*auxP3_2_11*auxQ2_0_4-6*auxP3_2_12*auxQ2_0_3-4*auxP3_2_13*auxQ2_0_2-2*auxP3_2_14*auxQ2_0_1-20*auxP3_2_5*auxQ2_0_10-18*auxP3_2_6*auxQ2_0_9-16*auxP3_2_7*auxQ2_0_8-14*auxP3_2_8*auxQ2_0_7-12*auxP3_2_9*auxQ2_0_6
202|1|1|15|-32*A3_2_0-30*A3_2_1*auxQ2_0_15-28*A3_2_2*auxQ2_0_14-26*A3_2_3*auxQ2_0_13-24*A3_2_4*auxQ2_0_12+16*B2_1_0*auxP3_1_16+14*B2_1_1*auxP3_1_15+12*B2_1_2*auxP3_1_14+10*B2_1_3*auxP3_1_13+8*B2_1_4*auxP3_1_12+4*auxP3_0_2*auxQ2_2_14+6*auxP3_0_3*auxQ2_2_13+8*auxP3_0_4*auxQ2_2_12+10*auxP3_0_5*auxQ2_2_11+12*auxP3_0_6*auxQ2_2_10-14*auxP3_1_1*auxQ2_1_15+4*auxP3_1_10*auxQ2_1_6+6*auxP3_1_11*auxQ2_1_5-12*auxP3_1_2*auxQ2_1_14-10*auxP3_1_3*auxQ2_1_13-8*auxP3_1_4*auxQ2_1_12-6*auxP3_1_5*auxQ2_1_11-4*auxP3_1_6*auxQ2_1_10-2*auxP3_1_7*auxQ2_1_9+2*auxP3_1_9*auxQ2_1_7-12*auxP3_2_10*auxQ2_0_6-10*auxP3_2_11*auxQ2_0_5-8*auxP3_2_12*auxQ2_0_4-6*auxP3_2_13*auxQ2_0_3-4*auxP3_2_14*auxQ2_0_2-2*auxP3_2_15*auxQ2_0_1-22*auxP3_2_5*auxQ2_0_11-20*auxP3_2_6*auxQ2_0_10-18*auxP3_2_7*auxQ2_0_9-16*auxP3_2_8*auxQ2_0_8-14*auxP3_2_9*auxQ2_0_7
203|1|1|16|-32*A3_2_1-30*A3_2_2*auxQ2_0_15-28*A3_2_3*auxQ2_0_14-26*A3_2_4*auxQ2_0_13+17*B2_1_0*auxP3_1_17+15*B2_1_1*auxP3_1_16+13*B2_1_2*auxP3_1_15+11*B2_1_3*auxP3_1_14+9*B2_1_4*auxP3_1_13+6*auxP3_0_3*auxQ2_2_14+8*auxP3_0_4*auxQ2_2_13+10*auxP3_0_5*auxQ2_2_12+12*auxP3_0_6*auxQ2_2_11+14*auxP3_0_7*auxQ2_2_10+3*auxP3_1_10*auxQ2_1_7+5*auxP3_1_11*auxQ2_1_6+7*auxP3_1_12*auxQ2_1_5-13*auxP3_1_2*auxQ2_1_15-11*auxP3_1_3*auxQ2_1_14-9*auxP3_1_4*auxQ2_1_13-7*auxP3_1_5*auxQ2_1_12-5*auxP3_1_6*auxQ2_1_11-3*auxP3_1_7*auxQ2_1_10-auxP3_1_8*auxQ2_1_9+auxP3_1_9*auxQ2_1_8-14*auxP3_2_10*auxQ2_0_7-12*auxP3_2_11*auxQ2_0_6-10*auxP3_2_12*auxQ2_0_5-8*auxP3_2_13*auxQ2_0_4-6*auxP3_2_14*auxQ2_0_3-4*auxP3_2_15*auxQ2_0_2-2*auxP3_2_16*auxQ2_0_1-24*auxP3_2_5*auxQ2_0_12-22*auxP3_2_6*auxQ2_0_11-20*auxP3_2_7*auxQ2_0_10-18*auxP3_2_8*auxQ2_0_9-16*auxP3_2_9*auxQ2_0_8
204|1|1|17|-32*A3_2_2-30*A3_2_3*auxQ2_0_15-28*A3_2_4*auxQ2_0_14+18*B2_1_0*auxP3_1_18+16*B2_1_1*auxP3_1_17+14*B2_1_2*auxP3_1_16+12*B2_1_3*auxP3_1_15+10*B2_1_4*auxP3_1_14+8*auxP3_0_4*auxQ2_2_14+10*auxP3_0_5*auxQ2_2_13+12*auxP3_0_6*auxQ2_2_12+14*auxP3_0_7*auxQ2_2_11+16*auxP3_0_8*auxQ2_2_10+2*auxP3_1_10*auxQ2_1_8+4*auxP3_1_11*auxQ2_1_7+6*auxP3_1_12*auxQ2_1_6+8*auxP3_1_13*auxQ2_1_5-12*auxP3_1_3*auxQ2_1_15-10*auxP3_1_4*auxQ2_1_14-8*auxP3_1_5*auxQ2_1_13-6*auxP3_1_6*auxQ2_1_12-4*auxP3_1_7*auxQ2_1_11-2*auxP3_1_8*auxQ2_1_10-16*auxP3_2_10*auxQ2_0_8-14*auxP3_2_11*auxQ2_0_7-12*auxP3_2_12*auxQ2_0_6-10*auxP3_2_13*auxQ2_0_5-8*auxP3_2_14*auxQ2_0_4-6*auxP3_2_15*auxQ2_0_3-4*auxP3_2_16*auxQ2_0_2-2*auxP3_2_17*auxQ2_0_1-26*auxP3_2_5*auxQ2_0_13-24*auxP3_2_6*auxQ2_0_12-22*auxP3_2_7*auxQ2_0_11-20*auxP3_2_8*auxQ2_0_10-18*auxP3_2_9*auxQ2_0_9
205|1|1|18|-32*A3_2_3-30*A3_2_4*auxQ2_0_15+19*B2_1_0*auxP3_1_19+17*B2_1_1*auxP3_1_18+15*B2_1_2*auxP3_1_17+13*B2_1_3*auxP3_1_16+11*B2_1_4*auxP3_1_15+10*auxP3_0_5*auxQ2_2_14+12*auxP3_0_6*auxQ2_2_13+14*auxP3_0_7*auxQ2_2_12+16*auxP3_0_8*auxQ2_2_11+18*auxP3_0_9*auxQ2_2_10+auxP3_1_10*auxQ2_1_9+3*auxP3_1_11*auxQ2_1_8+5*auxP3_1_12*auxQ2_1_7+7*auxP3_1_13*auxQ2_1_6+9*auxP3_1_14*auxQ2_1_5-11*auxP3_1_4*auxQ2_1_15-9*auxP3_1_5*auxQ2_1_14-7*auxP3_1_6*auxQ2_1_13-5*auxP3_1_7*auxQ2_1_12-3*auxP3_1_8*auxQ2_1_11-auxP3_1_9*auxQ2_1_10-18*auxP3_2_10*auxQ2_0_9-16*auxP3_2_11*auxQ2_0_8-14*auxP3_2_12*auxQ2_0_7-12*auxP3_2_13*auxQ2_0_6-10*auxP3_2_14*auxQ2_0_5-8*auxP3_2_15*auxQ2_0_4-6*auxP3_2_16*auxQ2_0_3-4*auxP3_2_17*auxQ2_0_2-2*auxP3_2_18*auxQ2_0_1-28*auxP3_2_5*auxQ2_0_14-26*auxP3_2_6*auxQ2_0_13-24*auxP3_2_7*auxQ2_0_12-22*auxP3_2_8*auxQ2_0_11-20*auxP3_2_9*auxQ2_0_10
206|1|1|19|-32*A3_2_4+20*B2_1_0*auxP3_1_20+18*B2_1_1*auxP3_1_19+16*B2_1_2*auxP3_1_18+14*B2_1_3*auxP3_1_17+12*B2_1_4*auxP3_1_16+20*auxP3_0_10*auxQ2_2_10+12*auxP3_0_6*auxQ2_2_14+14*auxP3_0_7*auxQ2_2_13+16*auxP3_0_8*auxQ2_2_12+18*auxP3_0_9*auxQ2_2_11+2*auxP3_1_11*auxQ2_1_9+4*auxP3_1_12*auxQ2_1_8+6*auxP3_1_13*auxQ2_1_7+8*auxP3_1_14*auxQ2_1_6+10*auxP3_1_15*auxQ2_1_5-10*auxP3_1_5*auxQ2_1_15-8*auxP3_1_6*auxQ2_1_14-6*auxP3_1_7*auxQ2_1_13-4*auxP3_1_8*auxQ2_1_12-2*auxP3_1_9*auxQ2_1_11-20*auxP3_2_10*auxQ2_0_10-18*auxP3_2_11*auxQ2_0_9-16*auxP3_2_12*auxQ2_0_8-14*auxP3_2_13*auxQ2_0_7-12*auxP3_2_14*auxQ2_0_6-10*auxP3_2_15*auxQ2_0_5-8*auxP3_2_16*auxQ2_0_4-6*auxP3_2_17*auxQ2_0_3-4*auxP3_2_18*auxQ2_0_2-2*auxP3_2_19*auxQ2_0_1-30*auxP3_2_5*auxQ2_0_15-28*auxP3_2_6*auxQ2_0_14-26*auxP3_2_7*auxQ2_0_13-24*auxP3_2_8*auxQ2_0_12-22*auxP3_2_9*auxQ2_0_11
207|1|1|20|21*B2_1_0*auxP3_1_21+19*B2_1_1*auxP3_1_20+17*B2_1_2*auxP3_1_19+15*B2_1_3*auxP3_1_18+13*B2_1_4*auxP3_1_17+20*auxP3_0_10*auxQ2_2_11+22*auxP3_0_11*auxQ2_2_10+14*auxP3_0_7*auxQ2_2_14+16*auxP3_0_8*auxQ2_2_13+18*auxP3_0_9*auxQ2_2_12-auxP3_1_10*auxQ2_1_11+auxP3_1_11*auxQ2_1_10+3*auxP3_1_12*auxQ2_1_9+5*auxP3_1_13*auxQ2_1_8+7*auxP3_1_14*auxQ2_1_7+9*auxP3_1_15*auxQ2_1_6+11*auxP3_1_16*auxQ2_1_5-9*auxP3_1_6*auxQ2_1_15-7*auxP3_1_7*auxQ2_1_14-5*auxP3_1_8*auxQ2_1_13-3*auxP3_1_9*auxQ2_1_12-22*auxP3_2_10*auxQ2_0_11-20*auxP3_2_11*auxQ2_0_10-18*auxP3_2_12*auxQ2_0_9-16*auxP3_2_13*auxQ2_0_8-14*auxP3_2_14*auxQ2_0_7-12*auxP3_2_15*auxQ2_0_6-10*auxP3_2_16*auxQ2_0_5-8*auxP3_2_17*auxQ2_0_4-6*auxP3_2_18*auxQ2_0_3-4*auxP3_2_19*auxQ2_0_2-2*auxP3_2_20*auxQ2_0_1-32*auxP3_2_5-30*auxP3_2_6*auxQ2_0_15-28*auxP3_2_7*auxQ2_0_14-26*auxP3_2_8*auxQ2_0_13-24*auxP3_2_9*auxQ2_0_12
208|1|1|21|22*B2_1_0*auxP3_1_22+20*B2_1_1*auxP3_1_21+18*B2_1_2*auxP3_1_20+16*B2_1_3*auxP3_1_19+14*B2_1_4*auxP3_1_18+20*auxP3_0_10*auxQ2_2_12+22*auxP3_0_11*auxQ2_2_11+24*auxP3_0_12*auxQ2_2_10+16*auxP3_0_8*auxQ2_2_14+18*auxP3_0_9*auxQ2_2_13-2*auxP3_1_10*auxQ2_1_12+2*auxP3_1_12*auxQ2_1_10+4*auxP3_1_13*auxQ2_1_9+6*auxP3_1_14*auxQ2_1_8+8*auxP3_1_15*auxQ2_1_7+10*auxP3_1_16*auxQ2_1_6+12*auxP3_1_17*auxQ2_1_5-8*auxP3_1_7*auxQ2_1_15-6*auxP3_1_8*auxQ2_1_14-4*auxP3_1_9*auxQ2_1_13-24*auxP3_2_10*auxQ2_0_12-22*auxP3_2_11*auxQ2_0_11-20*auxP3_2_12*auxQ2_0_10-18*auxP3_2_13*auxQ2_0_9-16*auxP3_2_14*auxQ2_0_8-14*auxP3_2_15*auxQ2_0_7-12*auxP3_2_16*auxQ2_0_6-10*auxP3_2_17*auxQ2_0_5-8*auxP3_2_18*auxQ2_0_4-6*auxP3_2_19*auxQ2_0_3-4*auxP3_2_20*auxQ2_0_2-2*auxP3_2_21*auxQ2_0_1-32*auxP3_2_6-30*auxP3_2_7*auxQ2_0_15-28*auxP3_2_8*auxQ2_0_14-26*auxP3_2_9*auxQ2_0_13
209|1|1|22|23*B2_1_0*auxP3_1_23+21*B2_1_1*auxP3_1_22+19*B2_1_2*auxP3_1_21+17*B2_1_3*auxP3_1_20+15*B2_1_4*auxP3_1_19+20*auxP3_0_10*auxQ2_2_13+22*auxP3_0_11*auxQ2_2_12+24*auxP3_0_12*auxQ2_2_11+26*auxP3_0_13*auxQ2_2_10+18*auxP3_0_9*auxQ2_2_14-3*auxP3_1_10*auxQ2_1_13-auxP3_1_11*auxQ2_1_12+auxP3_1_12*auxQ2_1_11+3*auxP3_1_13*auxQ2_1_10+5*auxP3_1_14*auxQ2_1_9+7*auxP3_1_15*auxQ2_1_8+9*auxP3_1_16*auxQ2_1_7+11*auxP3_1_17*auxQ2_1_6+13*auxP3_1_18*auxQ2_1_5-7*auxP3_1_8*auxQ2_1_15-5*auxP3_1_9*auxQ2_1_14-26*auxP3_2_10*auxQ2_0_13-24*auxP3_2_11*auxQ2_0_12-22*auxP3_2_12*auxQ2_0_11-20*auxP3_2_13*auxQ2_0_10-18*auxP3_2_14*auxQ2_0_9-16*auxP3_2_15*auxQ2_0_8-14*auxP3_2_16*auxQ2_0_7-12*auxP3_2_17*auxQ2_0_6-10*auxP3_2_18*auxQ2_0_5-8*auxP3_2_19*auxQ2_0_4-6*auxP3_2_20*auxQ2_0_3-4*auxP3_2_21*auxQ2_0_2-2*auxP3_2_22*auxQ2_0_1-32*auxP3_2_7-30*auxP3_2_8*auxQ2_0_15-28*auxP3_2_9*auxQ2_0_14
210|1|1|23|22*B2_1_1*auxP3_1_23+20*B2_1_2*auxP3_1_22+18*B2_1_3*auxP3_1_21+16*B2_1_4*auxP3_1_20+20*auxP3_0_10*auxQ2_2_14+22*auxP3_0_11*auxQ2_2_13+24*auxP3_0_12*auxQ2_2_12+26*auxP3_0_13*auxQ2_2_11+28*auxP3_0_14*auxQ2_2_10-4*auxP3_1_10*auxQ2_1_14-2*auxP3_1_11*auxQ2_1_13+2*auxP3_1_13*auxQ2_1_11+4*auxP3_1_14*auxQ2_1_10+6*auxP3_1_15*auxQ2_1_9+8*auxP3_1_16*auxQ2_1_8+10*auxP3_1_17*auxQ2_1_7+12*auxP3_1_18*auxQ2_1_6+14*auxP3_1_19*auxQ2_1_5-6*auxP3_1_9*auxQ2_1_15-28*auxP3_2_10*auxQ2_0_14-26*auxP3_2_11*auxQ2_0_13-24*auxP3_2_12*auxQ2_0_12-22*auxP3_2_13*auxQ2_0_11-20*auxP3_2_14*auxQ2_0_10-18*auxP3_2_15*auxQ2_0_9-16*auxP3_2_16*auxQ2_0_8-14*auxP3_2_17*auxQ2_0_7-12*auxP3_2_18*auxQ2_0_6-10*auxP3_2_19*auxQ2_0_5-8*auxP3_2_20*auxQ2_0_4-6*auxP3_2_21*auxQ2_0_3-4*auxP3_2_22*auxQ2_0_2-32*auxP3_2_8-30*auxP3_2_9*auxQ2_0_15
211|1|1|24|21*B2_1_2*auxP3_1_23+19*B2_1_3*auxP3_1_22+17*B2_1_4*auxP3_1_21+22*auxP3_0_11*auxQ2_2_14+24*auxP3_0_12*auxQ2_2_13+26*auxP3_0_13*auxQ2_2_12+28*auxP3_0_14*auxQ2_2_11+30*auxP3_0_15*auxQ2_2_10-5*auxP3_1_10*auxQ2_1_15-3*auxP3_1_11*auxQ2_1_14-auxP3_1_12*auxQ2_1_13+auxP3_1_13*auxQ2_1_12+3*auxP3_1_14*auxQ2_1_11+5*auxP3_1_15*auxQ2_1_10+7*auxP3_1_16*auxQ2_1_9+9*auxP3_1_17*auxQ2_1_8+11*auxP3_1_18*auxQ2_1_7+13*auxP3_1_19*auxQ2_1_6+15*auxP3_1_20*auxQ2_1_5-30*auxP3_2_10*auxQ2_0_15-28*auxP3_2_11*auxQ2_0_14-26*auxP3_2_12*auxQ2_0_13-24*auxP3_2_13*auxQ2_0_12-22*auxP3_2_14*auxQ2_0_11-20*auxP3_2_15*auxQ2_0_10-18*auxP3_2_16*auxQ2_0_9-16*auxP3_2_17*auxQ2_0_8-14*auxP3_2_18*auxQ2_0_7-12*auxP3_2_19*auxQ2_0_6-10*auxP3_2_20*auxQ2_0_5-8*auxP3_2_21*auxQ2_0_4-6*auxP3_2_22*auxQ2_0_3-32*auxP3_2_9
212|1|1|25|20*B2_1_3*auxP3_1_23+18*B2_1_4*auxP3_1_22+24*auxP3_0_12*auxQ2_2_14+26*auxP3_0_13*auxQ2_2_13+28*auxP3_0_14*auxQ2_2_12+30*auxP3_0_15*auxQ2_2_11+32*auxP3_0_16*auxQ2_2_10-4*auxP3_1_11*auxQ2_1_15-2*auxP3_1_12*auxQ2_1_14+2*auxP3_1_14*auxQ2_1_12+4*auxP3_1_15*auxQ2_1_11+6*auxP3_1_16*auxQ2_1_10+8*auxP3_1_17*auxQ2_1_9+10*auxP3_1_18*auxQ2_1_8+12*auxP3_1_19*auxQ2_1_7+14*auxP3_1_20*auxQ2_1_6+16*auxP3_1_21*auxQ2_1_5-32*auxP3_2_10-30*auxP3_2_11*auxQ2_0_15-28*auxP3_2_12*auxQ2_0_14-26*auxP3_2_13*auxQ2_0_13-24*auxP3_2_14*auxQ2_0_12-22*auxP3_2_15*auxQ2_0_11-20*auxP3_2_16*auxQ2_0_10-18*auxP3_2_17*auxQ2_0_9-16*auxP3_2_18*auxQ2_0_8-14*auxP3_2_19*auxQ2_0_7-12*auxP3_2_20*auxQ2_0_6-10*auxP3_2_21*auxQ2_0_5-8*auxP3_2_22*auxQ2_0_4
