UTC 2026-08-29T23:27:07Z
HOST ip-172-30-0-186
DMI_INSTANCE i-010201a5da47795c4
BOOT_ID 78106c0b-9891-4fc4-93ed-72de22449dd0
UPTIME  23:27:07 up 5 days,  1:29,  1 user,  load average: 0.03, 0.36, 0.75
MEMORY
               total        used        free      shared  buff/cache   available
Mem:     2147442057216 13876817920 2130543263744     3379200 13013045248 2133565239296
Swap:              0           0           0
USER_PROCESSES
 478614       1  478614 Sat Aug 29 23:27:05 2026       2 Ss    2.1  0.0 11636 systemd
    142       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/20:0H-events_highpri
    143       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/21
    144       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/21
    145       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/21
    146       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/21
    148       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/21:0H-events_highpri
    149       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/22
    150       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/22
    151       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/22
    152       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/22
    154       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/22:0H-events_highpri
    155       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/23
    156       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/23
    157       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/23
    158       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/23
    160       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/23:0H-events_highpri
    161       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/24
    162       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/24
    163       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/24
    164       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/24
    166       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/24:0H-events_highpri
    167       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/25
    168       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/25
    169       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/25
    170       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/25
    172       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/25:0H-events_highpri
    173       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/26
    174       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/26
    175       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/26
    176       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/26
    178       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/26:0H-events_highpri
    179       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/27
    180       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/27
    181       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/27
    182       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/27
    184       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/27:0H-events_highpri
    185       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/28
    186       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/28
    187       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/28
    188       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/28
    190       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/28:0H-events_highpri
    191       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/29
    192       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/29
    193       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/29
    194       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/29
    196       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/29:0H-events_highpri
    197       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/30
    198       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/30
    199       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/30
    200       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/30
    202       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/30:0H-events_highpri
    203       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/31
    204       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/31
    205       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/31
    206       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/31
    208       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/31:0H-events_highpri
    209       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/32
    210       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/32
    211       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/32
    212       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/32
    214       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/32:0H-events_highpri
    215       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 rcu_exp_par_gp_kthread_worker/3
    216       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/33
    217       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/33
    218       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/33
    219       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/33
    221       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/33:0H-events_highpri
    222       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/34
    223       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/34
    224       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/34
    225       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/34
    227       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/34:0H-events_highpri
    228       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/35
    229       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/35
    230       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/35
    231       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/35
    233       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/35:0H-events_highpri
    234       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/36
    235       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/36
    236       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/36
    237       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/36
    239       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/36:0H-events_highpri
    240       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/37
    241       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/37
    242       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/37
    243       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/37
    245       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/37:0H-events_highpri
    246       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/38
    247       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/38
    248       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/38
    249       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/38
    251       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/38:0H-events_highpri
    252       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/39
    253       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/39
    254       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/39
    255       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/39
    257       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/39:0H-events_highpri
    258       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/40
    259       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/40
    260       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/40
    261       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/40
    263       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/40:0H-events_highpri
    264       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/41
    265       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/41
    266       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/41
    267       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/41
    269       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/41:0H-events_highpri
    270       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/42
    271       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/42
    272       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/42
    273       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/42
    275       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/42:0H-events_highpri
    276       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/43
    277       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/43
    278       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/43
    279       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/43
    281       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/43:0H-events_highpri
    282       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/44
    283       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/44
    284       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/44
    285       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/44
    287       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/44:0H-events_highpri
    288       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/45
    289       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/45
    290       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/45
    291       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/45
    293       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/45:0H-events_highpri
    294       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/46
    295       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/46
    296       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/46
    297       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/46
